"ref","article_id","study_id","participant_id","effect_id","effect_size","outlier","cooks","cooks_flag","intrcpt","intrcpt.1","hatvalues","hat_flag"
"sundvall2023_s2.2",22,40,65,198,-0.184572737114493,"",1.81471686865905e-08,"",-0.000134711427453615,"",0.000619969854699652,""
"sundvall2023_s2.2",22,40,65,199,-0.0847305925824759,"",2.38982853185841e-06,"",0.00154580772106708,"",0.000640965273855842,""
"sundvall2023_s2.2",22,40,65,200,-0.184572737114493,"",1.77841137998278e-08,"",-0.000133357353034854,"",0.000619969854699652,""
"sundvall2023_s2.2",22,40,65,201,-0.0847305925824759,"",2.38982732213712e-06,"",0.00154580732895041,"",0.000640965273855843,""
"sundvall2023_s2.2",22,40,65,202,-0.184572737114493,"",1.77840999470994e-08,"",-0.000133357301106308,"",0.000619969854699646,""
"sundvall2023_s2.2",22,40,65,203,-0.0847305925824759,"",2.39001091437411e-06,"",0.00154586683703835,"",0.000640965273855838,""
"sundvall2023_s2.2",22,40,65,204,-0.184572737114493,"",1.81471686868808e-08,"",-0.000134711427454692,"",0.000619969854699645,""
"sundvall2023_s2.3",22,41,66,205,0.00642360537401227,"",6.47696551957085e-08,"",0.000254500295451501,"",0.000635529966268291,""
"sundvall2023_s2.3",22,41,66,206,0.019991235220983,"",2.28985673559921e-07,"",0.000478530423036229,"",0.000618436485642296,""
"sundvall2023_s2.3",22,41,66,207,0.00642360537401227,"",6.47638556783887e-08,"",0.000254488896933878,"",0.000635529966268283,""
"sundvall2023_s2.3",22,41,66,208,0.019991235220983,"",2.28985785767727e-07,"",0.000478530540362488,"",0.000618436485642292,""
"sundvall2023_s2.3",22,41,66,209,0.00642360537401227,"",6.47638761041958e-08,"",0.000254488937080176,"",0.000635529966268346,""
"sundvall2023_s2.3",22,41,66,210,0.019991235220983,"",2.2898516943147e-07,"",0.000478529895911221,"",0.00061843648564231,""
"sundvall2023_s2.3",22,41,66,211,0.00642360537401227,"",6.47638742002174e-08,"",0.000254488933337964,"",0.00063552996626834,""
"sundvall2023_s2.3",22,41,66,212,0.019991235220983,"",2.28985586658218e-07,"",0.000478530332170412,"",0.000618436485642286,""
"sundvall2023_s2.3",22,41,66,213,-0.0168988933940144,"",2.38481149072935e-08,"",-0.000154427345954943,"",0.000635510559530144,""
"sundvall2023_s2.3",22,41,66,214,0.0266115388976759,"",3.49618750063704e-07,"",0.000591294987835765,"",0.000618412647332842,""
"sundvall2023_s2.3",22,41,66,215,-0.0168988933940144,"",2.38500574454651e-08,"",-0.00015443363382666,"",0.000635510559530124,""
"sundvall2023_s2.3",22,41,66,216,0.0266115388976759,"",3.49618644139084e-07,"",0.000591294898186182,"",0.00061841264733285,""
"sundvall2023_s2.3",22,41,66,217,-0.0168988933940144,"",2.38501245202955e-08,"",-0.000154433850939013,"",0.000635510559530103,""
"sundvall2023_s2.3",22,41,66,218,0.0266115388976759,"",3.49619153289104e-07,"",0.000591295329106481,"",0.00061841264733285,""
"sundvall2023_s2.3",22,41,66,219,-0.0168988933940144,"",2.3850980165693e-08,"",-0.000154436620523225,"",0.00063551055953013,""
"sundvall2023_s2.3",22,41,66,220,0.0266115388976759,"",3.49657391566919e-07,"",0.000591327691267531,"",0.000618412647332863,""
"sundvall2023_s2.3",22,41,66,221,0.0449781929452893,"",8.65026629220183e-07,"",0.000930091973095837,"",0.00063537257828604,""
"sundvall2023_s2.3",22,41,66,222,-0.129751525056048,"",4.2863215549763e-06,"",-0.00207020689741569,"",0.000617169117825563,""
"sundvall2023_s2.3",22,41,66,223,0.0449781929452893,"",8.64917013584313e-07,"",0.000930032961515777,"",0.000635372578286057,""
"sundvall2023_s2.3",22,41,66,224,-0.129751525056048,"",4.28631337830861e-06,"",-0.00207020492876195,"",0.00061716911782559,""
"sundvall2023_s2.3",22,41,66,225,0.0449781929452893,"",8.64919152150509e-07,"",0.000930034112848626,"",0.000635372578286039,""
"sundvall2023_s2.3",22,41,66,226,-0.129751525056048,"",4.286323300909e-06,"",-0.00207020731777454,"",0.000617169117825535,""
"sundvall2023_s2.3",22,41,66,227,0.0449781929452893,"",8.64919152149173e-07,"",0.000930034112847907,"",0.000635372578286017,""
"sundvall2023_s2.3",22,41,66,228,-0.129751525056048,"",4.28632306708919e-06,"",-0.00207020726147898,"",0.000617169117825536,""
"sundvall2023_s4.1",22,42,67,229,-0.238580648942658,"",6.6288127408618e-08,"",-0.000257468373306541,"",0.000419131094949222,""
"sundvall2023_s4.1",22,42,67,230,-0.238580648942658,"",6.6288127408618e-08,"",-0.000257468373306541,"",0.000419131094949251,""
"sundvall2023_s4.1",22,42,67,231,-0.238580648942658,"",6.6288127408618e-08,"",-0.000257468373306541,"",0.000419131094949211,""
"sundvall2023_s4.1",22,42,67,232,-0.238580648942658,"",6.6288127408618e-08,"",-0.000257468373306541,"",0.000419131094949008,""
"sundvall2023_s4.1",22,42,67,233,-0.238580648942658,"",6.6288127408618e-08,"",-0.000257468373306541,"",0.00041913109494916,""
"sundvall2023_s4.1",22,42,67,234,-0.238580648942658,"",6.6288127408618e-08,"",-0.000257468373306541,"",0.000419131094949324,""
"sundvall2023_s4.1",22,42,67,235,-0.238580648942658,"",6.6288127408618e-08,"",-0.000257468373306541,"",0.000419131094949202,""
"sundvall2023_s4.1",22,42,67,236,-0.238580648942658,"",6.6288127408618e-08,"",-0.000257468373306541,"",0.000419131094949122,""
"sundvall2023_s4.1",22,42,67,237,-0.238580648942658,"",6.6288127408618e-08,"",-0.000257468373306541,"",0.000419131094949382,""
"sundvall2023_s4.1",22,42,67,238,-0.238580648942658,"",6.6288127408618e-08,"",-0.000257468373306541,"",0.000419131094949382,""
"sundvall2023_s4.1",22,42,67,239,-0.238580648942658,"",6.6288127408618e-08,"",-0.000257468373306541,"",0.00041913109494934,""
"sundvall2023_s4.1",22,42,67,240,-0.238580648942658,"",6.6288127408618e-08,"",-0.000257468373306541,"",0.000419131094949394,""
"sundvall2023_s4.1",22,42,67,241,-0.19352365359205,"",5.1734171455189e-08,"",0.000227448552271205,"",0.000420146366786462,""
"sundvall2023_s4.1",22,42,67,242,-0.19352365359205,"",5.1734171455189e-08,"",0.000227448552271205,"",0.000420146366786428,""
"sundvall2023_s4.1",22,42,67,243,-0.19352365359205,"",5.1734171455189e-08,"",0.000227448552271205,"",0.000420146366786362,""
"sundvall2023_s4.1",22,42,67,244,-0.19352365359205,"",5.1734171455189e-08,"",0.000227448552271205,"",0.000420146366786428,""
"sundvall2023_s4.1",22,42,67,245,-0.19352365359205,"",5.1734171455189e-08,"",0.000227448552271205,"",0.000420146366786462,""
"sundvall2023_s4.1",22,42,67,246,-0.19352365359205,"",5.1734171455189e-08,"",0.000227448552271205,"",0.000420146366786322,""
"sundvall2023_s4.1",22,42,67,247,-0.19352365359205,"",5.1734171455189e-08,"",0.000227448552271205,"",0.00042014636678642,""
"sundvall2023_s4.1",22,42,67,248,-0.19352365359205,"",5.1734171455189e-08,"",0.000227448552271205,"",0.000420146366786441,""
"sundvall2023_s4.1",22,42,67,249,-0.19352365359205,"",5.1734171455189e-08,"",0.000227448552271205,"",0.000420146366786364,""
"sundvall2023_s4.1",22,42,67,250,-0.19352365359205,"",5.1734171455189e-08,"",0.000227448552271205,"",0.000420146366786354,""
"sundvall2023_s4.1",22,42,67,251,-0.19352365359205,"",5.1734171455189e-08,"",0.000227448552271205,"",0.000420146366786364,""
"sundvall2023_s4.1",22,42,67,252,-0.19352365359205,"",5.1734171455189e-08,"",0.000227448552271205,"",0.000420146366786413,""
"sundvall2023_s4.1",22,42,67,253,-0.212429240742148,"",6.15595154510493e-10,"",2.48111901066937e-05,"",0.00041974556138663,""
"sundvall2023_s4.1",22,42,67,254,-0.212429240742148,"",6.15595154510493e-10,"",2.48111901066937e-05,"",0.00041974556138662,""
"sundvall2023_s4.1",22,42,67,255,-0.212429240742148,"",6.15595154510493e-10,"",2.48111901066937e-05,"",0.000419745561386657,""
"sundvall2023_s4.1",22,42,67,256,-0.212429240742148,"",6.15595154510493e-10,"",2.48111901066937e-05,"",0.000419745561386666,""
"sundvall2023_s4.1",22,42,67,257,-0.212429240742148,"",6.15595154510493e-10,"",2.48111901066937e-05,"",0.00041974556138663,""
"sundvall2023_s4.1",22,42,67,258,-0.212429240742148,"",6.15595154510493e-10,"",2.48111901066937e-05,"",0.000419745561386638,""
"sundvall2023_s4.1",22,42,67,259,-0.212429240742148,"",6.15595154510493e-10,"",2.48111901066937e-05,"",0.00041974556138662,""
"sundvall2023_s4.1",22,42,67,260,-0.212429240742148,"",6.15595154510493e-10,"",2.48111901066937e-05,"",0.000419745561386596,""
"sundvall2023_s4.1",22,42,67,261,-0.212429240742148,"",6.15595154510493e-10,"",2.48111901066937e-05,"",0.000419745561386545,""
"sundvall2023_s4.1",22,42,67,262,-0.212429240742148,"",6.15595154510493e-10,"",2.48111901066937e-05,"",0.000419745561386661,""
"sundvall2023_s4.1",22,42,67,263,-0.212429240742148,"",6.15595154510493e-10,"",2.48111901066937e-05,"",0.0004197455613866,""
"sundvall2023_s4.1",22,42,67,264,-0.212429240742148,"",6.15595154510493e-10,"",2.48111901066937e-05,"",0.000419745561386541,""
"sundvall2023_s4.2",22,43,68,265,-0.358634845810035,"TRUE",1.27880782844182e-07,"",-0.000357617440694938,"",0.000418539738085068,""
"sundvall2023_s4.2",22,43,68,266,-0.358634845810035,"TRUE",1.27880782844182e-07,"",-0.000357617440694938,"",0.00041853973808512,""
"sundvall2023_s4.2",22,43,68,267,-0.358634845810035,"TRUE",1.27880782844182e-07,"",-0.000357617440694938,"",0.000418539738085111,""
"sundvall2023_s4.2",22,43,68,268,-0.358634845810035,"TRUE",1.27880782844182e-07,"",-0.000357617440694938,"",0.000418539738085157,""
"sundvall2023_s4.2",22,43,68,269,-0.358634845810035,"TRUE",1.27880782844182e-07,"",-0.000357617440694938,"",0.000418539738085353,""
"sundvall2023_s4.2",22,43,68,270,-0.358634845810035,"TRUE",1.27880782844182e-07,"",-0.000357617440694938,"",0.000418539738085287,""
"sundvall2023_s4.2",22,43,68,271,-0.358634845810035,"TRUE",1.27880782844182e-07,"",-0.000357617440694938,"",0.000418539738085406,""
"sundvall2023_s4.2",22,43,68,272,-0.358634845810035,"TRUE",1.27880782844182e-07,"",-0.000357617440694938,"",0.000418539738085329,""
"sundvall2023_s4.2",22,43,68,273,-0.358634845810035,"TRUE",1.27880782844182e-07,"",-0.000357617440694938,"",0.000418539738085125,""
"sundvall2023_s4.2",22,43,68,274,-0.358634845810035,"TRUE",1.27880782844182e-07,"",-0.000357617440694938,"",0.000418539738085092,""
"sundvall2023_s4.2",22,43,68,275,-0.358634845810035,"TRUE",1.27880782844182e-07,"",-0.000357617440694938,"",0.000418539738085092,""
"sundvall2023_s4.2",22,43,68,276,-0.358634845810035,"TRUE",1.27880782844182e-07,"",-0.000357617440694938,"",0.000418539738085135,""
"sundvall2023_s4.2",22,43,68,277,-0.252654538839211,"",5.62207239746359e-07,"",0.000749745627699847,"",0.00042190214873084,""
"sundvall2023_s4.2",22,43,68,278,-0.252654538839211,"",5.62207239746359e-07,"",0.000749745627699847,"",0.000421902148730851,""
"sundvall2023_s4.2",22,43,68,279,-0.252654538839211,"",5.62207239746359e-07,"",0.000749745627699847,"",0.00042190214873084,""
"sundvall2023_s4.2",22,43,68,280,-0.252654538839211,"",5.62207239746359e-07,"",0.000749745627699847,"",0.000421902148730785,""
"sundvall2023_s4.2",22,43,68,281,-0.252654538839211,"",5.62207239746359e-07,"",0.000749745627699847,"",0.00042190214873084,""
"sundvall2023_s4.2",22,43,68,282,-0.252654538839211,"",5.62207239746359e-07,"",0.000749745627699847,"",0.000421902148730814,""
"sundvall2023_s4.2",22,43,68,283,-0.252654538839211,"",5.62207239746359e-07,"",0.000749745627699847,"",0.000421902148730814,""
"sundvall2023_s4.2",22,43,68,284,-0.252654538839211,"",5.62207239746359e-07,"",0.000749745627699847,"",0.000421902148730828,""
"sundvall2023_s4.2",22,43,68,285,-0.252654538839211,"",5.62207239746359e-07,"",0.000749745627699847,"",0.000421902148730836,""
"sundvall2023_s4.2",22,43,68,286,-0.252654538839211,"",5.62207239746359e-07,"",0.000749745627699847,"",0.000421902148730812,""
"sundvall2023_s4.2",22,43,68,287,-0.252654538839211,"",5.62207239746359e-07,"",0.000749745627699847,"",0.00042190214873079,""
"sundvall2023_s4.2",22,43,68,288,-0.252654538839211,"",5.62207239746359e-07,"",0.000749745627699847,"",0.000421902148730769,""
"sundvall2023_s4.2",22,43,68,289,-0.36311810208602,"TRUE",1.63264878776314e-07,"",-0.000404077362942634,"",0.000418373200226543,""
"sundvall2023_s4.2",22,43,68,290,-0.36311810208602,"TRUE",1.63264878776314e-07,"",-0.000404077362942634,"",0.000418373200226701,""
"sundvall2023_s4.2",22,43,68,291,-0.36311810208602,"TRUE",1.63264878776314e-07,"",-0.000404077362942634,"",0.000418373200226659,""
"sundvall2023_s4.2",22,43,68,292,-0.36311810208602,"TRUE",1.63264878776314e-07,"",-0.000404077362942634,"",0.000418373200226701,""
"sundvall2023_s4.2",22,43,68,293,-0.36311810208602,"TRUE",1.63264878776314e-07,"",-0.000404077362942634,"",0.00041837320022667,""
"sundvall2023_s4.2",22,43,68,294,-0.36311810208602,"TRUE",1.63264878776314e-07,"",-0.000404077362942634,"",0.000418373200226628,""
"sundvall2023_s4.2",22,43,68,295,-0.36311810208602,"TRUE",1.63264878776314e-07,"",-0.000404077362942634,"",0.00041837320022667,""
"sundvall2023_s4.2",22,43,68,296,-0.36311810208602,"TRUE",1.63264878776314e-07,"",-0.000404077362942634,"",0.000418373200226627,""
"sundvall2023_s4.2",22,43,68,297,-0.36311810208602,"TRUE",1.63264878776314e-07,"",-0.000404077362942634,"",0.000418373200226591,""
"sundvall2023_s4.2",22,43,68,298,-0.36311810208602,"TRUE",1.63264878776314e-07,"",-0.000404077362942634,"",0.000418373200226677,""
"sundvall2023_s4.2",22,43,68,299,-0.36311810208602,"TRUE",1.63264878776314e-07,"",-0.000404077362942634,"",0.000418373200226681,""
"sundvall2023_s4.2",22,43,68,300,-0.36311810208602,"TRUE",1.63264878776314e-07,"",-0.000404077362942634,"",0.000418373200226641,""
"sundvall2023_s5",22,44,69,301,-0.26137420102488,"",3.11762207032953e-08,"",-0.000176569968959081,"",0.000419265947868896,""
"sundvall2023_s5",22,44,69,302,-0.26137420102488,"",3.11762207032953e-08,"",-0.000176569968959081,"",0.000419265947869087,""
"sundvall2023_s5",22,44,69,303,-0.26137420102488,"",3.11762207032953e-08,"",-0.000176569968959081,"",0.000419265947868863,""
"sundvall2023_s5",22,44,69,304,-0.26137420102488,"",3.11762207032953e-08,"",-0.000176569968959081,"",0.000419265947868821,""
"sundvall2023_s5",22,44,69,305,-0.26137420102488,"",3.11762207032953e-08,"",-0.000176569968959081,"",0.000419265947868955,""
"sundvall2023_s5",22,44,69,306,-0.26137420102488,"",3.11762207032953e-08,"",-0.000176569968959081,"",0.000419265947868955,""
"sundvall2023_s5",22,44,69,307,-0.26137420102488,"",3.11762207032953e-08,"",-0.000176569968959081,"",0.00041926594786887,""
"sundvall2023_s5",22,44,69,308,-0.26137420102488,"",3.11762207032953e-08,"",-0.000176569968959081,"",0.00041926594786887,""
"sundvall2023_s5",22,44,69,309,-0.26137420102488,"",3.11762207032953e-08,"",-0.000176569968959081,"",0.00041926594786896,""
"sundvall2023_s5",22,44,69,310,-0.26137420102488,"",3.11762207032953e-08,"",-0.000176569968959081,"",0.000419265947868917,""
"sundvall2023_s5",22,44,69,311,-0.26137420102488,"",3.11762207032953e-08,"",-0.000176569968959081,"",0.000419265947868981,""
"sundvall2023_s5",22,44,69,312,-0.26137420102488,"",3.11762207032953e-08,"",-0.000176569968959081,"",0.000419265947869018,""
"sundvall2023_s5",22,44,69,313,-0.257071206652139,"",1.70913478980903e-08,"",-0.000130735011001555,"",0.000419381899100049,""
"sundvall2023_s5",22,44,69,314,-0.257071206652139,"",1.70913478980903e-08,"",-0.000130735011001555,"",0.000419381899099943,""
"sundvall2023_s5",22,44,69,315,-0.257071206652139,"",1.70913478980903e-08,"",-0.000130735011001555,"",0.000419381899100155,""
"sundvall2023_s5",22,44,69,316,-0.257071206652139,"",1.70913478980903e-08,"",-0.000130735011001555,"",0.000419381899100113,""
"sundvall2023_s5",22,44,69,317,-0.257071206652139,"",1.70913478980903e-08,"",-0.000130735011001555,"",0.000419381899100007,""
"sundvall2023_s5",22,44,69,318,-0.257071206652139,"",1.70913478980903e-08,"",-0.000130735011001555,"",0.000419381899100007,""
"sundvall2023_s5",22,44,69,319,-0.257071206652139,"",1.70913478980903e-08,"",-0.000130735011001555,"",0.000419381899100007,""
"sundvall2023_s5",22,44,69,320,-0.257071206652139,"",1.70913478980903e-08,"",-0.000130735011001555,"",0.000419381899100028,""
"sundvall2023_s5",22,44,69,321,-0.257071206652139,"",1.70913478980903e-08,"",-0.000130735011001555,"",0.000419381899099979,""
"sundvall2023_s5",22,44,69,322,-0.257071206652139,"",1.70913478980903e-08,"",-0.000130735011001555,"",0.000419381899100021,""
"sundvall2023_s5",22,44,69,323,-0.257071206652139,"",1.70913478980903e-08,"",-0.000130735011001555,"",0.000419381899099936,""
"sundvall2023_s5",22,44,69,324,-0.257071206652139,"",1.70913478980903e-08,"",-0.000130735011001555,"",0.000419381899100009,""
"sundvall2023_s5",22,44,69,325,-0.21675118782779,"",8.99183124696471e-08,"",0.000299857580196173,"",0.000420377505640058,""
"sundvall2023_s5",22,44,69,326,-0.21675118782779,"",8.99183124696471e-08,"",0.000299857580196173,"",0.000420377505639993,""
"sundvall2023_s5",22,44,69,327,-0.21675118782779,"",8.99183124696471e-08,"",0.000299857580196173,"",0.000420377505640009,""
"sundvall2023_s5",22,44,69,328,-0.21675118782779,"",8.99183124696471e-08,"",0.000299857580196173,"",0.000420377505639988,""
"sundvall2023_s5",22,44,69,329,-0.21675118782779,"",8.99183124696471e-08,"",0.000299857580196173,"",0.000420377505639972,""
"sundvall2023_s5",22,44,69,330,-0.21675118782779,"",8.99183124696471e-08,"",0.000299857580196173,"",0.000420377505639931,""
"sundvall2023_s5",22,44,69,331,-0.21675118782779,"",8.99183124696471e-08,"",0.000299857580196173,"",0.000420377505639914,""
"sundvall2023_s5",22,44,69,332,-0.21675118782779,"",8.99183124696471e-08,"",0.000299857580196173,"",0.000420377505639898,""
"sundvall2023_s5",22,44,69,333,-0.21675118782779,"",8.99183124696471e-08,"",0.000299857580196173,"",0.000420377505639984,""
"sundvall2023_s5",22,44,69,334,-0.21675118782779,"",8.99183124696471e-08,"",0.000299857580196173,"",0.000420377505639965,""
"sundvall2023_s5",22,44,69,335,-0.21675118782779,"",8.99183124696471e-08,"",0.000299857580196173,"",0.00042037750563987,""
"sundvall2023_s5",22,44,69,336,-0.21675118782779,"",8.99183124696471e-08,"",0.000299857580196173,"",0.000420377505639861,""
"wilson2022_s1",23,45,70,337,0.197908130209423,"",0.000201641799268819,"",0.0142089178063423,"",0.00443579698743277,""
"wilson2022_s1",23,45,70,338,0.104831008065365,"",2.95068100530351e-06,"",-0.00171691052557509,"",0.0044513980614303,""
"wilson2022_s1",23,45,70,339,0.111925020802381,"",2.43326709992149e-07,"",-0.000493085290723105,"",0.00445054388505542,""
"wilson2022_s2",23,46,71,340,0.0900868556165383,"",0.00286837367191779,"",0.053287578419481,"",0.0133905410149855,"TRUE"
"young2019_s1",24,47,72,341,-0.363332377943888,"",0.00845856942812487,"",-0.0917494399564612,"",0.0118460009471781,"TRUE"
"young2019_s1",24,47,73,342,-0.230893212505362,"",0.00282799422181631,"",-0.0529035366405262,"",0.0119333725928371,"TRUE"
"young2019_s2",24,48,74,343,-0.21816678781728,"",0.00261204838128539,"",-0.050826983285548,"",0.0123725548738272,"TRUE"
"young2019_s2",24,48,75,344,-0.161822194091735,"",0.00115510495362332,"",-0.0337743925848653,"",0.0126422294398509,"TRUE"
"young2019_s3",24,49,76,345,-0.132922263821935,"",0.000604724910942483,"",-0.024432269634386,"",0.0126657316075329,"TRUE"
"young2019_s3",24,49,77,346,-0.0687926534807417,"",1.13784391838426e-05,"",-0.00335101056857431,"",0.0126776545377589,"TRUE"
"zhang2022_s1",25,50,78,347,0.196292732260644,"",0.00471829370132954,"",0.0685275262030078,"",0.00999981583460742,"TRUE"
"zhang2023_s1",26,51,79,348,-2.10527041460996,"TRUE",0.00165288033313738,"",-0.0415347440681272,"",0.00183815648830214,""
"zhang2023_s1",26,51,79,349,-2.15125304610275,"TRUE",0.00174336227303225,"",-0.0426796252767144,"",0.0018096659565114,""
"zhang2023_s1",26,51,79,350,-0.782582219667463,"TRUE",0.000326263184049926,"",0.0178722989501456,"",0.00265340315708609,""
"zhang2023_s1",26,51,79,351,-0.508925006335165,"",0.0013034031970934,"",0.0353346037350267,"",0.00276695110002327,""
"zhang2023_s1",26,51,79,352,-1.64858839464931,"TRUE",0.000704248264893211,"",-0.0269178000733563,"",0.00213216974286916,""
"zhang2023_s1",26,51,79,353,-0.569972377351199,"TRUE",0.00102351687311462,"",0.0313909782617601,"",0.00274505981743669,""
"zhang2023_s2",26,52,80,354,0.722909486802127,"TRUE",0.000187154091894015,"",0.0137209246262857,"",0.00263779131895071,""
"zhang2023_s2",26,52,80,355,0.162581904282686,"",0.00201201279440821,"",-0.0443726610672624,"",0.00280085010368605,""
"zhang2023_s2",26,52,80,356,-1.60053294563976,"TRUE",0.0287759826559857,"",-0.162127395156778,"",0.00212852317318569,""
"zhang2023_s2",26,52,80,357,2.01678088709366,"TRUE",0.00849705566695798,"",0.0939014159594583,"",0.00186293864169029,""
"zhang2023_s2",26,52,80,358,1.69177517099874,"TRUE",0.00650222031960419,"",0.081973825197408,"",0.00206965767843703,""
"zhang2023_s2",26,52,80,359,1.10048401967069,"TRUE",0.00211253209359113,"",0.0464141839516303,"",0.00244063364690228,""
"zhang2023_s3",26,53,81,360,-0.88434437346713,"TRUE",0.000277892023180624,"",-0.0167262283494688,"",0.00191284601702621,""
"zhang2023_s3",26,53,81,361,-2.06684077296847,"TRUE",0.00277591314257755,"",-0.053187574057651,"",0.00136888605304987,""
"zhang2023_s3",26,53,81,362,0.946007398731526,"TRUE",0.00495482601475037,"",0.0690725606207689,"",0.00188857450297591,""
"zhang2023_s3",26,53,81,363,-0.994933015297839,"TRUE",0.000467846520594915,"",-0.0217230974609663,"",0.00186862517950476,""
"zhang2023_s3",26,53,81,364,-4.15629993212653,"TRUE",0.00335942978424633,"",-0.0585561381681863,"",0.000664642989994427,""
"zhang2023_s3",26,53,81,365,0.768747659517838,"TRUE",0.00419039078280679,"",0.0636342504976264,"",0.00195539411789014,""
"zhang2023_s3",26,53,81,366,1.62124270538493,"TRUE",0.00690233081609827,"",0.0811868141892244,"",0.00158054776714804,""
"zhang2023_s3",26,53,81,367,-1.99826044544723,"TRUE",0.00265948548872964,"",-0.0520517324489271,"",0.00140070668211191,""
"zhang2023_s3",26,53,81,368,-1.2310313028634,"TRUE",0.000969970601807595,"",-0.0313324263963016,"",0.00176541929859359,""
