"","X","ref","article_id","study_id","participant_id","efN_id","dv_var","pct_female","age_mean","age_sd","dv_type","dv_synonym","intent","in_action","RQ","harm","agent_intel","aiType_a","aiType_b","PMA","PMC","responsible","responsibleCat","humanN","humanMean","humanSD","aiN","aiMean","aiSD","aiN.1","aiN.0","humanN.1","humanN.0","yi","vi","yi_orig","og_participant_id","og_efN_id","apa_ref","study_num","dv_var_cap","apa_ref_display","study_display","slab_labels"
"189",193,"sundvall2023_s2.2",22,40,65,193,"wrong",59.4,31.58,10.95,"continuous","wrong","sidee","action",61,"harm","notImplied","robot","mechanical",0.1632322224107,NA,0.00753278581429262,"responsible",93,4.26881720430108,1.98439446982567,89,4.56179775280899,1.94208800579881,NA,NA,NA,NA,0.14856608280973,0.0220492802638311,NA,65,51,"Sundvall et al., (2023)","Study 2.2","Wrong"," "," ","    "
"190",194,"sundvall2023_s2.2",22,40,65,194,"wrong",59.4,31.58,10.95,"continuous","wrong","sidee","action",61,"harm","notImplied","robot","humanoid",0.585129677783488,NA,0.0160740993867758,"responsible",93,4.26881720430108,1.98439446982567,84,4.4047619047619,1.93334124674425,NA,NA,NA,NA,0.0690495853800072,0.0226709185661867,NA,65,51,"Sundvall et al., (2023)","Study 2.2","Wrong"," "," ","    "
"191",195,"sundvall2023_s2.2",22,40,65,195,"wrong",59.4,31.58,10.95,"continuous","wrong","sidee","action",61,"harm","notImplied","robot","mechanical",0.1632322224107,NA,-0.701899228647825,"punishment",93,4.26881720430108,1.98439446982567,89,4.56179775280899,1.94208800579881,NA,NA,NA,NA,0.14856608280973,0.0220492802638311,NA,65,51,"Sundvall et al., (2023)","Study 2.2","Wrong"," "," ","    "
"192",196,"sundvall2023_s2.2",22,40,65,196,"wrong",59.4,31.58,10.95,"continuous","wrong","sidee","action",61,"harm","notImplied","robot","humanoid",0.585129677783488,NA,-1.01242685805517,"punishment",93,4.26881720430108,1.98439446982567,84,4.4047619047619,1.93334124674425,NA,NA,NA,NA,0.0690495853800072,0.0226709185661867,NA,65,51,"Sundvall et al., (2023)","Study 2.2","Wrong"," "," ","    "
"193",197,"sundvall2023_s2.2",22,40,65,197,"unethical",59.4,31.58,10.95,"continuous","unethical","sidee","action",61,"harm","notImplied","robot","mechanical",0.1632322224107,NA,-0.276623442866885,"blame",93,4.59139784946237,1.99039300871103,89,4.42696629213483,1.87014608355895,NA,NA,NA,NA,-0.0847305925824759,0.0220083665065727,NA,65,51,"Sundvall et al., (2023)","Study 2.2","Unethical"," "," ","    "
"194",198,"sundvall2023_s2.2",22,40,65,198,"unethical",59.4,31.58,10.95,"continuous","unethical","sidee","action",61,"harm","notImplied","robot","humanoid",0.585129677783488,NA,-0.766434600262614,"blame",93,4.59139784946237,1.99039300871103,84,4.23809523809524,1.80774136930323,NA,NA,NA,NA,-0.184572737114493,0.0227536848092511,NA,65,51,"Sundvall et al., (2023)","Study 2.2","Unethical"," "," ","    "
"195",199,"sundvall2023_s2.2",22,40,65,199,"unethical",59.4,31.58,10.95,"continuous","unethical","sidee","action",61,"harm","notImplied","robot","mechanical",0.1632322224107,NA,-0.552210233395852,"responsible",93,4.59139784946237,1.99039300871103,89,4.42696629213483,1.87014608355895,NA,NA,NA,NA,-0.0847305925824759,0.0220083665065727,NA,65,51,"Sundvall et al., (2023)","Study 2.2","Unethical"," "," ","    "
"196",200,"sundvall2023_s2.2",22,40,65,200,"unethical",59.4,31.58,10.95,"continuous","unethical","sidee","action",61,"harm","notImplied","robot","humanoid",0.585129677783488,NA,-0.951941085500862,"responsible",93,4.59139784946237,1.99039300871103,84,4.23809523809524,1.80774136930323,NA,NA,NA,NA,-0.184572737114493,0.0227536848092511,NA,65,51,"Sundvall et al., (2023)","Study 2.2","Unethical"," "," ","    "
"197",201,"sundvall2023_s2.2",22,40,65,201,"unethical",59.4,31.58,10.95,"continuous","unethical","sidee","action",61,"harm","notImplied","robot","mechanical",0.1632322224107,NA,0.00753278581429262,"responsible",93,4.59139784946237,1.99039300871103,89,4.42696629213483,1.87014608355895,NA,NA,NA,NA,-0.0847305925824759,0.0220083665065727,NA,65,51,"Sundvall et al., (2023)","Study 2.2","Unethical"," "," ","    "
"198",202,"sundvall2023_s2.2",22,40,65,202,"unethical",59.4,31.58,10.95,"continuous","unethical","sidee","action",61,"harm","notImplied","robot","humanoid",0.585129677783488,NA,0.0160740993867758,"responsible",93,4.59139784946237,1.99039300871103,84,4.23809523809524,1.80774136930323,NA,NA,NA,NA,-0.184572737114493,0.0227536848092511,NA,65,51,"Sundvall et al., (2023)","Study 2.2","Unethical"," "," ","    "
"199",203,"sundvall2023_s2.2",22,40,65,203,"unethical",59.4,31.58,10.95,"continuous","unethical","sidee","action",61,"harm","notImplied","robot","mechanical",0.1632322224107,NA,-0.701899228647825,"punishment",93,4.59139784946237,1.99039300871103,89,4.42696629213483,1.87014608355895,NA,NA,NA,NA,-0.0847305925824759,0.0220083665065727,NA,65,51,"Sundvall et al., (2023)","Study 2.2","Unethical"," "," ","    "
"200",204,"sundvall2023_s2.2",22,40,65,204,"unethical",59.4,31.58,10.95,"continuous","unethical","sidee","action",61,"harm","notImplied","robot","humanoid",0.585129677783488,NA,-1.01242685805517,"punishment",93,4.59139784946237,1.99039300871103,84,4.23809523809524,1.80774136930323,NA,NA,NA,NA,-0.184572737114493,0.0227536848092511,NA,65,51,"Sundvall et al., (2023)","Study 2.2","Unethical"," "," ","    "
"201",205,"sundvall2023_s2.3",22,41,66,205,"acceptable",62.3,38.65,12.23,"continuous","acceptable","sidee","action",64,"harm","notImplied","robot","mechanical",0.490862376478621,NA,-0.231230733548789,"blame",150,4.06,1.83635910570364,152,4.07236842105263,2.00033763270703,NA,NA,NA,NA,0.00642360537401227,0.0132456823508261,NA,66,51,"Sundvall et al., (2023)","Study 2.3","Acceptable"," ","Study 2.3","   Study 2.3"
"202",206,"sundvall2023_s2.3",22,41,66,206,"acceptable",62.3,38.65,12.23,"continuous","acceptable","sidee","action",64,"harm","notImplied","robot","humanoid",0.508047290870633,NA,0.0575204906141571,"blame",150,4.06,1.83635910570364,144,4.09722222222222,1.87854818382262,NA,NA,NA,NA,0.019991235220983,0.0136117907871071,NA,66,51,"Sundvall et al., (2023)","Study 2.3","Acceptable"," "," ","    "
"203",207,"sundvall2023_s2.3",22,41,66,207,"acceptable",62.3,38.65,12.23,"continuous","acceptable","sidee","action",64,"harm","notImplied","robot","mechanical",0.490862376478621,NA,-0.839400227764525,"responsible",150,4.06,1.83635910570364,152,4.07236842105263,2.00033763270703,NA,NA,NA,NA,0.00642360537401227,0.0132456823508261,NA,66,51,"Sundvall et al., (2023)","Study 2.3","Acceptable"," "," ","    "
"204",208,"sundvall2023_s2.3",22,41,66,208,"acceptable",62.3,38.65,12.23,"continuous","acceptable","sidee","action",64,"harm","notImplied","robot","humanoid",0.508047290870633,NA,-0.543851676173864,"responsible",150,4.06,1.83635910570364,144,4.09722222222222,1.87854818382262,NA,NA,NA,NA,0.019991235220983,0.0136117907871071,NA,66,51,"Sundvall et al., (2023)","Study 2.3","Acceptable"," "," ","    "
"205",209,"sundvall2023_s2.3",22,41,66,209,"acceptable",62.3,38.65,12.23,"continuous","acceptable","sidee","action",64,"harm","notImplied","robot","mechanical",0.490862376478621,NA,-0.105539130671015,"responsible",150,4.06,1.83635910570364,152,4.07236842105263,2.00033763270703,NA,NA,NA,NA,0.00642360537401227,0.0132456823508261,NA,66,51,"Sundvall et al., (2023)","Study 2.3","Acceptable"," "," ","    "
"206",210,"sundvall2023_s2.3",22,41,66,210,"acceptable",62.3,38.65,12.23,"continuous","acceptable","sidee","action",64,"harm","notImplied","robot","humanoid",0.508047290870633,NA,-0.0525780657692998,"responsible",150,4.06,1.83635910570364,144,4.09722222222222,1.87854818382262,NA,NA,NA,NA,0.019991235220983,0.0136117907871071,NA,66,51,"Sundvall et al., (2023)","Study 2.3","Acceptable"," "," ","    "
"207",211,"sundvall2023_s2.3",22,41,66,211,"acceptable",62.3,38.65,12.23,"continuous","acceptable","sidee","action",64,"harm","notImplied","robot","mechanical",0.490862376478621,NA,-0.0797307636777517,"punishment",150,4.06,1.83635910570364,152,4.07236842105263,2.00033763270703,NA,NA,NA,NA,0.00642360537401227,0.0132456823508261,NA,66,51,"Sundvall et al., (2023)","Study 2.3","Acceptable"," "," ","    "
"208",212,"sundvall2023_s2.3",22,41,66,212,"acceptable",62.3,38.65,12.23,"continuous","acceptable","sidee","action",64,"harm","notImplied","robot","humanoid",0.508047290870633,NA,0.121171620112464,"punishment",150,4.06,1.83635910570364,144,4.09722222222222,1.87854818382262,NA,NA,NA,NA,0.019991235220983,0.0136117907871071,NA,66,51,"Sundvall et al., (2023)","Study 2.3","Acceptable"," "," ","    "
"209",213,"sundvall2023_s2.3",22,41,66,213,"wrong",62.3,38.65,12.23,"continuous","wrong","sidee","action",64,"harm","notImplied","robot","mechanical",0.490862376478621,NA,-0.231230733548789,"blame",150,4.6,1.9661566092457,152,4.56578947368421,2.07051534881773,NA,NA,NA,NA,-0.0168988933940144,0.0132460868374022,NA,66,51,"Sundvall et al., (2023)","Study 2.3","Wrong"," "," ","    "
"210",214,"sundvall2023_s2.3",22,41,66,214,"wrong",62.3,38.65,12.23,"continuous","wrong","sidee","action",64,"harm","notImplied","robot","humanoid",0.508047290870633,NA,0.0575204906141571,"blame",150,4.6,1.9661566092457,144,4.65277777777778,1.99060536332788,NA,NA,NA,NA,0.0266115388976759,0.0136123154886664,NA,66,51,"Sundvall et al., (2023)","Study 2.3","Wrong"," "," ","    "
"211",215,"sundvall2023_s2.3",22,41,66,215,"wrong",62.3,38.65,12.23,"continuous","wrong","sidee","action",64,"harm","notImplied","robot","mechanical",0.490862376478621,NA,-0.839400227764525,"responsible",150,4.6,1.9661566092457,152,4.56578947368421,2.07051534881773,NA,NA,NA,NA,-0.0168988933940144,0.0132460868374022,NA,66,51,"Sundvall et al., (2023)","Study 2.3","Wrong"," "," ","    "
"212",216,"sundvall2023_s2.3",22,41,66,216,"wrong",62.3,38.65,12.23,"continuous","wrong","sidee","action",64,"harm","notImplied","robot","humanoid",0.508047290870633,NA,-0.543851676173864,"responsible",150,4.6,1.9661566092457,144,4.65277777777778,1.99060536332788,NA,NA,NA,NA,0.0266115388976759,0.0136123154886664,NA,66,51,"Sundvall et al., (2023)","Study 2.3","Wrong"," "," ","    "
"213",217,"sundvall2023_s2.3",22,41,66,217,"wrong",62.3,38.65,12.23,"continuous","wrong","sidee","action",64,"harm","notImplied","robot","mechanical",0.490862376478621,NA,-0.105539130671015,"responsible",150,4.6,1.9661566092457,152,4.56578947368421,2.07051534881773,NA,NA,NA,NA,-0.0168988933940144,0.0132460868374022,NA,66,51,"Sundvall et al., (2023)","Study 2.3","Wrong"," "," ","    "
"214",218,"sundvall2023_s2.3",22,41,66,218,"wrong",62.3,38.65,12.23,"continuous","wrong","sidee","action",64,"harm","notImplied","robot","humanoid",0.508047290870633,NA,-0.0525780657692998,"responsible",150,4.6,1.9661566092457,144,4.65277777777778,1.99060536332788,NA,NA,NA,NA,0.0266115388976759,0.0136123154886664,NA,66,51,"Sundvall et al., (2023)","Study 2.3","Wrong"," "," ","    "
"215",219,"sundvall2023_s2.3",22,41,66,219,"wrong",62.3,38.65,12.23,"continuous","wrong","sidee","action",64,"harm","notImplied","robot","mechanical",0.490862376478621,NA,-0.0797307636777517,"punishment",150,4.6,1.9661566092457,152,4.56578947368421,2.07051534881773,NA,NA,NA,NA,-0.0168988933940144,0.0132460868374022,NA,66,51,"Sundvall et al., (2023)","Study 2.3","Wrong"," "," ","    "
"216",220,"sundvall2023_s2.3",22,41,66,220,"wrong",62.3,38.65,12.23,"continuous","wrong","sidee","action",64,"harm","notImplied","robot","humanoid",0.508047290870633,NA,0.121171620112464,"punishment",150,4.6,1.9661566092457,144,4.65277777777778,1.99060536332788,NA,NA,NA,NA,0.0266115388976759,0.0136123154886664,NA,66,51,"Sundvall et al., (2023)","Study 2.3","Wrong"," "," ","    "
"217",221,"sundvall2023_s2.3",22,41,66,221,"unethical",62.3,38.65,12.23,"continuous","unethical","sidee","action",64,"harm","notImplied","robot","mechanical",0.490862376478621,NA,-0.231230733548789,"blame",150,5.1,1.73301924533399,152,5.18421052631579,1.99144212989222,NA,NA,NA,NA,0.0449781929452893,0.0132489634354861,NA,66,51,"Sundvall et al., (2023)","Study 2.3","Unethical"," "," ","    "
"218",222,"sundvall2023_s2.3",22,41,66,222,"unethical",62.3,38.65,12.23,"continuous","unethical","sidee","action",64,"harm","notImplied","robot","humanoid",0.508047290870633,NA,0.0575204906141571,"blame",150,5.1,1.73301924533399,144,4.86111111111111,1.93824630963115,NA,NA,NA,NA,-0.129751525056048,0.0136397428428362,NA,66,51,"Sundvall et al., (2023)","Study 2.3","Unethical"," "," ","    "
"219",223,"sundvall2023_s2.3",22,41,66,223,"unethical",62.3,38.65,12.23,"continuous","unethical","sidee","action",64,"harm","notImplied","robot","mechanical",0.490862376478621,NA,-0.839400227764525,"responsible",150,5.1,1.73301924533399,152,5.18421052631579,1.99144212989222,NA,NA,NA,NA,0.0449781929452893,0.0132489634354861,NA,66,51,"Sundvall et al., (2023)","Study 2.3","Unethical"," "," ","    "
"220",224,"sundvall2023_s2.3",22,41,66,224,"unethical",62.3,38.65,12.23,"continuous","unethical","sidee","action",64,"harm","notImplied","robot","humanoid",0.508047290870633,NA,-0.543851676173864,"responsible",150,5.1,1.73301924533399,144,4.86111111111111,1.93824630963115,NA,NA,NA,NA,-0.129751525056048,0.0136397428428362,NA,66,51,"Sundvall et al., (2023)","Study 2.3","Unethical"," "," ","    "
"221",225,"sundvall2023_s2.3",22,41,66,225,"unethical",62.3,38.65,12.23,"continuous","unethical","sidee","action",64,"harm","notImplied","robot","mechanical",0.490862376478621,NA,-0.105539130671015,"responsible",150,5.1,1.73301924533399,152,5.18421052631579,1.99144212989222,NA,NA,NA,NA,0.0449781929452893,0.0132489634354861,NA,66,51,"Sundvall et al., (2023)","Study 2.3","Unethical"," "," ","    "
"222",226,"sundvall2023_s2.3",22,41,66,226,"unethical",62.3,38.65,12.23,"continuous","unethical","sidee","action",64,"harm","notImplied","robot","humanoid",0.508047290870633,NA,-0.0525780657692998,"responsible",150,5.1,1.73301924533399,144,4.86111111111111,1.93824630963115,NA,NA,NA,NA,-0.129751525056048,0.0136397428428362,NA,66,51,"Sundvall et al., (2023)","Study 2.3","Unethical"," "," ","    "
"223",227,"sundvall2023_s2.3",22,41,66,227,"unethical",62.3,38.65,12.23,"continuous","unethical","sidee","action",64,"harm","notImplied","robot","mechanical",0.490862376478621,NA,-0.0797307636777517,"punishment",150,5.1,1.73301924533399,152,5.18421052631579,1.99144212989222,NA,NA,NA,NA,0.0449781929452893,0.0132489634354861,NA,66,51,"Sundvall et al., (2023)","Study 2.3","Unethical"," "," ","    "
"224",228,"sundvall2023_s2.3",22,41,66,228,"unethical",62.3,38.65,12.23,"continuous","unethical","sidee","action",64,"harm","notImplied","robot","humanoid",0.508047290870633,NA,0.121171620112464,"punishment",150,5.1,1.73301924533399,144,4.86111111111111,1.93824630963115,NA,NA,NA,NA,-0.129751525056048,0.0136397428428362,NA,66,51,"Sundvall et al., (2023)","Study 2.3","Unethical"," "," ","    "
"225",229,"sundvall2023_s4.1",22,42,67,229,"acceptable",52.7,41.22,13.12,"continuous","acceptable","sidee","action",86.5,"harm","notImplied","robot","humanoid",-1.01151519479825,NA,0.137333875290039,"blame",456,5.09758771929824,0.96180616092304,456,4.875,0.901616375135283,NA,NA,NA,NA,-0.238580648942658,0.00441717145068525,NA,67,51,"Sundvall et al., (2023)","Study 4.1","Acceptable"," ","Study 4.1","   Study 4.1"
"226",230,"sundvall2023_s4.1",22,42,67,230,"acceptable",52.7,41.22,13.12,"continuous","acceptable","sidee","action",86.5,"harm","notImplied","robot","humanoid",-0.987382949525672,NA,0.137333875290039,"blame",456,5.09758771929824,0.96180616092304,456,4.875,0.901616375135283,NA,NA,NA,NA,-0.238580648942658,0.00441717145068525,NA,67,51,"Sundvall et al., (2023)","Study 4.1","Acceptable"," "," ","    "
"227",231,"sundvall2023_s4.1",22,42,67,231,"acceptable",52.7,41.22,13.12,"continuous","acceptable","sidee","action",86.5,"harm","notImplied","robot","humanoid",-1.01151519479825,NA,0.361946789302479,"punishment",456,5.09758771929824,0.96180616092304,456,4.875,0.901616375135283,NA,NA,NA,NA,-0.238580648942658,0.00441717145068525,NA,67,51,"Sundvall et al., (2023)","Study 4.1","Acceptable"," "," ","    "
"228",232,"sundvall2023_s4.1",22,42,67,232,"acceptable",52.7,41.22,13.12,"continuous","acceptable","sidee","action",86.5,"harm","notImplied","robot","humanoid",-0.987382949525672,NA,0.361946789302479,"punishment",456,5.09758771929824,0.96180616092304,456,4.875,0.901616375135283,NA,NA,NA,NA,-0.238580648942658,0.00441717145068525,NA,67,51,"Sundvall et al., (2023)","Study 4.1","Acceptable"," "," ","    "
"229",233,"sundvall2023_s4.1",22,42,67,233,"acceptable",52.7,41.22,13.12,"continuous","acceptable","sidee","action",86.5,"harm","notImplied","robot","humanoid",-1.01151519479825,NA,-0.802974699539175,"praise",456,5.09758771929824,0.96180616092304,456,4.875,0.901616375135283,NA,NA,NA,NA,-0.238580648942658,0.00441717145068525,NA,67,51,"Sundvall et al., (2023)","Study 4.1","Acceptable"," "," ","    "
"230",234,"sundvall2023_s4.1",22,42,67,234,"acceptable",52.7,41.22,13.12,"continuous","acceptable","sidee","action",86.5,"harm","notImplied","robot","humanoid",-0.987382949525672,NA,-0.802974699539175,"praise",456,5.09758771929824,0.96180616092304,456,4.875,0.901616375135283,NA,NA,NA,NA,-0.238580648942658,0.00441717145068525,NA,67,51,"Sundvall et al., (2023)","Study 4.1","Acceptable"," "," ","    "
"231",235,"sundvall2023_s4.1",22,42,67,235,"acceptable",52.7,41.22,13.12,"continuous","acceptable","sidee","action",86.5,"harm","notImplied","robot","humanoid",-1.01151519479825,NA,0.137333875290039,"blame",456,5.09758771929824,0.96180616092304,456,4.875,0.901616375135283,NA,NA,NA,NA,-0.238580648942658,0.00441717145068525,NA,67,51,"Sundvall et al., (2023)","Study 4.1","Acceptable"," "," ","    "
"232",236,"sundvall2023_s4.1",22,42,67,236,"acceptable",52.7,41.22,13.12,"continuous","acceptable","sidee","action",86.5,"harm","notImplied","robot","humanoid",-0.987382949525672,NA,0.137333875290039,"blame",456,5.09758771929824,0.96180616092304,456,4.875,0.901616375135283,NA,NA,NA,NA,-0.238580648942658,0.00441717145068525,NA,67,51,"Sundvall et al., (2023)","Study 4.1","Acceptable"," "," ","    "
"233",237,"sundvall2023_s4.1",22,42,67,237,"acceptable",52.7,41.22,13.12,"continuous","acceptable","sidee","action",86.5,"harm","notImplied","robot","humanoid",-1.01151519479825,NA,0.361946789302479,"punishment",456,5.09758771929824,0.96180616092304,456,4.875,0.901616375135283,NA,NA,NA,NA,-0.238580648942658,0.00441717145068525,NA,67,51,"Sundvall et al., (2023)","Study 4.1","Acceptable"," "," ","    "
"234",238,"sundvall2023_s4.1",22,42,67,238,"acceptable",52.7,41.22,13.12,"continuous","acceptable","sidee","action",86.5,"harm","notImplied","robot","humanoid",-0.987382949525672,NA,0.361946789302479,"punishment",456,5.09758771929824,0.96180616092304,456,4.875,0.901616375135283,NA,NA,NA,NA,-0.238580648942658,0.00441717145068525,NA,67,51,"Sundvall et al., (2023)","Study 4.1","Acceptable"," "," ","    "
"235",239,"sundvall2023_s4.1",22,42,67,239,"acceptable",52.7,41.22,13.12,"continuous","acceptable","sidee","action",86.5,"harm","notImplied","robot","humanoid",-1.01151519479825,NA,-0.802974699539175,"praise",456,5.09758771929824,0.96180616092304,456,4.875,0.901616375135283,NA,NA,NA,NA,-0.238580648942658,0.00441717145068525,NA,67,51,"Sundvall et al., (2023)","Study 4.1","Acceptable"," "," ","    "
"236",240,"sundvall2023_s4.1",22,42,67,240,"acceptable",52.7,41.22,13.12,"continuous","acceptable","sidee","action",86.5,"harm","notImplied","robot","humanoid",-0.987382949525672,NA,-0.802974699539175,"praise",456,5.09758771929824,0.96180616092304,456,4.875,0.901616375135283,NA,NA,NA,NA,-0.238580648942658,0.00441717145068525,NA,67,51,"Sundvall et al., (2023)","Study 4.1","Acceptable"," "," ","    "
"237",241,"sundvall2023_s4.1",22,42,67,241,"wrong",52.7,41.22,13.12,"continuous","wrong","sidee","action",86.5,"harm","notImplied","robot","humanoid",-1.01151519479825,NA,0.137333875290039,"blame",456,5.17324561403509,1.05279700358139,456,4.9671052631579,1.0757124691886,NA,NA,NA,NA,-0.19352365359205,0.00440649748053707,NA,67,51,"Sundvall et al., (2023)","Study 4.1","Wrong"," "," ","    "
"238",242,"sundvall2023_s4.1",22,42,67,242,"wrong",52.7,41.22,13.12,"continuous","wrong","sidee","action",86.5,"harm","notImplied","robot","humanoid",-0.987382949525672,NA,0.137333875290039,"blame",456,5.17324561403509,1.05279700358139,456,4.9671052631579,1.0757124691886,NA,NA,NA,NA,-0.19352365359205,0.00440649748053707,NA,67,51,"Sundvall et al., (2023)","Study 4.1","Wrong"," "," ","    "
"239",243,"sundvall2023_s4.1",22,42,67,243,"wrong",52.7,41.22,13.12,"continuous","wrong","sidee","action",86.5,"harm","notImplied","robot","humanoid",-1.01151519479825,NA,0.361946789302479,"punishment",456,5.17324561403509,1.05279700358139,456,4.9671052631579,1.0757124691886,NA,NA,NA,NA,-0.19352365359205,0.00440649748053707,NA,67,51,"Sundvall et al., (2023)","Study 4.1","Wrong"," "," ","    "
"240",244,"sundvall2023_s4.1",22,42,67,244,"wrong",52.7,41.22,13.12,"continuous","wrong","sidee","action",86.5,"harm","notImplied","robot","humanoid",-0.987382949525672,NA,0.361946789302479,"punishment",456,5.17324561403509,1.05279700358139,456,4.9671052631579,1.0757124691886,NA,NA,NA,NA,-0.19352365359205,0.00440649748053707,NA,67,51,"Sundvall et al., (2023)","Study 4.1","Wrong"," "," ","    "
"241",245,"sundvall2023_s4.1",22,42,67,245,"wrong",52.7,41.22,13.12,"continuous","wrong","sidee","action",86.5,"harm","notImplied","robot","humanoid",-1.01151519479825,NA,-0.802974699539175,"praise",456,5.17324561403509,1.05279700358139,456,4.9671052631579,1.0757124691886,NA,NA,NA,NA,-0.19352365359205,0.00440649748053707,NA,67,51,"Sundvall et al., (2023)","Study 4.1","Wrong"," "," ","    "
"242",246,"sundvall2023_s4.1",22,42,67,246,"wrong",52.7,41.22,13.12,"continuous","wrong","sidee","action",86.5,"harm","notImplied","robot","humanoid",-0.987382949525672,NA,-0.802974699539175,"praise",456,5.17324561403509,1.05279700358139,456,4.9671052631579,1.0757124691886,NA,NA,NA,NA,-0.19352365359205,0.00440649748053707,NA,67,51,"Sundvall et al., (2023)","Study 4.1","Wrong"," "," ","    "
"243",247,"sundvall2023_s4.1",22,42,67,247,"wrong",52.7,41.22,13.12,"continuous","wrong","sidee","action",86.5,"harm","notImplied","robot","humanoid",-1.01151519479825,NA,0.137333875290039,"blame",456,5.17324561403509,1.05279700358139,456,4.9671052631579,1.0757124691886,NA,NA,NA,NA,-0.19352365359205,0.00440649748053707,NA,67,51,"Sundvall et al., (2023)","Study 4.1","Wrong"," "," ","    "
"244",248,"sundvall2023_s4.1",22,42,67,248,"wrong",52.7,41.22,13.12,"continuous","wrong","sidee","action",86.5,"harm","notImplied","robot","humanoid",-0.987382949525672,NA,0.137333875290039,"blame",456,5.17324561403509,1.05279700358139,456,4.9671052631579,1.0757124691886,NA,NA,NA,NA,-0.19352365359205,0.00440649748053707,NA,67,51,"Sundvall et al., (2023)","Study 4.1","Wrong"," "," ","    "
"245",249,"sundvall2023_s4.1",22,42,67,249,"wrong",52.7,41.22,13.12,"continuous","wrong","sidee","action",86.5,"harm","notImplied","robot","humanoid",-1.01151519479825,NA,0.361946789302479,"punishment",456,5.17324561403509,1.05279700358139,456,4.9671052631579,1.0757124691886,NA,NA,NA,NA,-0.19352365359205,0.00440649748053707,NA,67,51,"Sundvall et al., (2023)","Study 4.1","Wrong"," "," ","    "
"246",250,"sundvall2023_s4.1",22,42,67,250,"wrong",52.7,41.22,13.12,"continuous","wrong","sidee","action",86.5,"harm","notImplied","robot","humanoid",-0.987382949525672,NA,0.361946789302479,"punishment",456,5.17324561403509,1.05279700358139,456,4.9671052631579,1.0757124691886,NA,NA,NA,NA,-0.19352365359205,0.00440649748053707,NA,67,51,"Sundvall et al., (2023)","Study 4.1","Wrong"," "," ","    "
"247",251,"sundvall2023_s4.1",22,42,67,251,"wrong",52.7,41.22,13.12,"continuous","wrong","sidee","action",86.5,"harm","notImplied","robot","humanoid",-1.01151519479825,NA,-0.802974699539175,"praise",456,5.17324561403509,1.05279700358139,456,4.9671052631579,1.0757124691886,NA,NA,NA,NA,-0.19352365359205,0.00440649748053707,NA,67,51,"Sundvall et al., (2023)","Study 4.1","Wrong"," "," ","    "
"248",252,"sundvall2023_s4.1",22,42,67,252,"wrong",52.7,41.22,13.12,"continuous","wrong","sidee","action",86.5,"harm","notImplied","robot","humanoid",-0.987382949525672,NA,-0.802974699539175,"praise",456,5.17324561403509,1.05279700358139,456,4.9671052631579,1.0757124691886,NA,NA,NA,NA,-0.19352365359205,0.00440649748053707,NA,67,51,"Sundvall et al., (2023)","Study 4.1","Wrong"," "," ","    "
"249",253,"sundvall2023_s4.1",22,42,67,253,"permissible",52.7,41.22,13.12,"continuous","permissible","sidee","action",86.5,"harm","notImplied","robot","humanoid",-1.01151519479825,NA,0.137333875290039,"blame",456,5.25219298245614,1.04250101538153,456,5.03508771929825,0.999382882650376,NA,NA,NA,NA,-0.212429240742148,0.00441070514381704,NA,67,51,"Sundvall et al., (2023)","Study 4.1","Permissible"," "," ","    "
"250",254,"sundvall2023_s4.1",22,42,67,254,"permissible",52.7,41.22,13.12,"continuous","permissible","sidee","action",86.5,"harm","notImplied","robot","humanoid",-0.987382949525672,NA,0.137333875290039,"blame",456,5.25219298245614,1.04250101538153,456,5.03508771929825,0.999382882650376,NA,NA,NA,NA,-0.212429240742148,0.00441070514381704,NA,67,51,"Sundvall et al., (2023)","Study 4.1","Permissible"," "," ","    "
"251",255,"sundvall2023_s4.1",22,42,67,255,"permissible",52.7,41.22,13.12,"continuous","permissible","sidee","action",86.5,"harm","notImplied","robot","humanoid",-1.01151519479825,NA,0.361946789302479,"punishment",456,5.25219298245614,1.04250101538153,456,5.03508771929825,0.999382882650376,NA,NA,NA,NA,-0.212429240742148,0.00441070514381704,NA,67,51,"Sundvall et al., (2023)","Study 4.1","Permissible"," "," ","    "
"252",256,"sundvall2023_s4.1",22,42,67,256,"permissible",52.7,41.22,13.12,"continuous","permissible","sidee","action",86.5,"harm","notImplied","robot","humanoid",-0.987382949525672,NA,0.361946789302479,"punishment",456,5.25219298245614,1.04250101538153,456,5.03508771929825,0.999382882650376,NA,NA,NA,NA,-0.212429240742148,0.00441070514381704,NA,67,51,"Sundvall et al., (2023)","Study 4.1","Permissible"," "," ","    "
"253",257,"sundvall2023_s4.1",22,42,67,257,"permissible",52.7,41.22,13.12,"continuous","permissible","sidee","action",86.5,"harm","notImplied","robot","humanoid",-1.01151519479825,NA,-0.802974699539175,"praise",456,5.25219298245614,1.04250101538153,456,5.03508771929825,0.999382882650376,NA,NA,NA,NA,-0.212429240742148,0.00441070514381704,NA,67,51,"Sundvall et al., (2023)","Study 4.1","Permissible"," "," ","    "
