"ref","article_id","study_id","participant_id","efN_id","dv_var","pct_female","age_mean","age_sd","dv_type","dv_synonym","intent","in_action","RQ","harm","agent_intel","aiType_a","aiType_b","PMA","PMC","responsible","responsibleCat","humanN","humanMean","humanSD","aiN","aiMean","aiSD","aiN.1","aiN.0","humanN.1","humanN.0","yi","vi"
"sundvall2023_s2.1",22,39,60,51,"acceptable",55.4,31.42,10.13,"continuous","acceptable","sidee","action",63,"harm","notImplied","robot","mechanical","0.342262671385725",NA,"-0.188804458548276","punishment",65,4.70769230769231,1.50751323504842,59,4.54237288135593,1.6222805775683,NA,NA,NA,NA,-0.105110334298618,0.0323783170494736
"sundvall2023_s2.1",22,39,60,51,"acceptable",55.4,31.42,10.13,"continuous","acceptable","sidee","action",63,"harm","notImplied","robot","humanoid","0.111981331148392",NA,"0.0834897783995065","punishment",65,4.70769230769231,1.50751323504842,62,4.53225806451613,1.72463103144007,NA,NA,NA,NA,-0.10783366434821,0.0315594275606593
"sundvall2023_s2.1",22,39,60,51,"wrong",55.4,31.42,10.13,"continuous","wrong","sidee","action",63,"harm","notImplied","robot","mechanical","0.342262671385725",NA,"-0.373891972648578","blame",65,5.15384615384615,1.52305992609009,59,5.08474576271186,1.81267696489931,NA,NA,NA,NA,-0.0411956947591293,0.032340611012741
"sundvall2023_s2.1",22,39,60,51,"wrong",55.4,31.42,10.13,"continuous","wrong","sidee","action",63,"harm","notImplied","robot","humanoid","0.111981331148392",NA,"-0.0803089796570268","blame",65,5.15384615384615,1.52305992609009,62,4.69354838709677,1.85179319099366,NA,NA,NA,NA,-0.270490312626059,0.0318016988600994
"sundvall2023_s2.1",22,39,60,51,"wrong",55.4,31.42,10.13,"continuous","wrong","sidee","action",63,"harm","notImplied","robot","mechanical","0.342262671385725",NA,"-0.637902775721029","responsible",65,5.15384615384615,1.52305992609009,59,5.08474576271186,1.81267696489931,NA,NA,NA,NA,-0.0411956947591293,0.032340611012741
"sundvall2023_s2.1",22,39,60,51,"wrong",55.4,31.42,10.13,"continuous","wrong","sidee","action",63,"harm","notImplied","robot","humanoid","0.111981331148392",NA,"-0.296093778579506","responsible",65,5.15384615384615,1.52305992609009,62,4.69354838709677,1.85179319099366,NA,NA,NA,NA,-0.270490312626059,0.0318016988600994
"sundvall2023_s2.1",22,39,60,51,"wrong",55.4,31.42,10.13,"continuous","wrong","sidee","action",63,"harm","notImplied","robot","mechanical","0.342262671385725",NA,"-0.138162785101752","responsible1",65,5.15384615384615,1.52305992609009,59,5.08474576271186,1.81267696489931,NA,NA,NA,NA,-0.0411956947591293,0.032340611012741
"sundvall2023_s2.1",22,39,60,51,"wrong",55.4,31.42,10.13,"continuous","wrong","sidee","action",63,"harm","notImplied","robot","humanoid","0.111981331148392",NA,"-0.13245446782498","responsible1",65,5.15384615384615,1.52305992609009,62,4.69354838709677,1.85179319099366,NA,NA,NA,NA,-0.270490312626059,0.0318016988600994
"sundvall2023_s2.1",22,39,60,51,"wrong",55.4,31.42,10.13,"continuous","wrong","sidee","action",63,"harm","notImplied","robot","mechanical","0.342262671385725",NA,"-0.188804458548276","punishment",65,5.15384615384615,1.52305992609009,59,5.08474576271186,1.81267696489931,NA,NA,NA,NA,-0.0411956947591293,0.032340611012741
"sundvall2023_s2.1",22,39,60,51,"wrong",55.4,31.42,10.13,"continuous","wrong","sidee","action",63,"harm","notImplied","robot","humanoid","0.111981331148392",NA,"0.0834897783995065","punishment",65,5.15384615384615,1.52305992609009,62,4.69354838709677,1.85179319099366,NA,NA,NA,NA,-0.270490312626059,0.0318016988600994
"sundvall2023_s2.1",22,39,60,51,"notOk",55.4,31.42,10.13,"continuous","right","sidee","action",63,"harm","notImplied","robot","mechanical","0.342262671385725",NA,"-0.373891972648578","blame",65,4.81538461538462,1.47788180020752,59,4.30508474576271,1.72461127342322,NA,NA,NA,NA,-0.316985694250444,0.0327389289365021
"sundvall2023_s2.1",22,39,60,51,"notOk",55.4,31.42,10.13,"continuous","right","sidee","action",63,"harm","notImplied","robot","humanoid","0.111981331148392",NA,"-0.0803089796570268","blame",65,4.81538461538462,1.47788180020752,62,4.33870967741935,1.97478820932982,NA,NA,NA,NA,-0.272583992638125,0.0318061753318238
"sundvall2023_s2.1",22,39,60,51,"notOk",55.4,31.42,10.13,"continuous","right","sidee","action",63,"harm","notImplied","robot","mechanical","0.342262671385725",NA,"-0.637902775721029","responsible",65,4.81538461538462,1.47788180020752,59,4.30508474576271,1.72461127342322,NA,NA,NA,NA,-0.316985694250444,0.0327389289365021
"sundvall2023_s2.1",22,39,60,51,"notOk",55.4,31.42,10.13,"continuous","right","sidee","action",63,"harm","notImplied","robot","humanoid","0.111981331148392",NA,"-0.296093778579506","responsible",65,4.81538461538462,1.47788180020752,62,4.33870967741935,1.97478820932982,NA,NA,NA,NA,-0.272583992638125,0.0318061753318238
"sundvall2023_s2.1",22,39,60,51,"notOk",55.4,31.42,10.13,"continuous","right","sidee","action",63,"harm","notImplied","robot","mechanical","0.342262671385725",NA,"-0.138162785101752","responsible1",65,4.81538461538462,1.47788180020752,59,4.30508474576271,1.72461127342322,NA,NA,NA,NA,-0.316985694250444,0.0327389289365021
"sundvall2023_s2.1",22,39,60,51,"notOk",55.4,31.42,10.13,"continuous","right","sidee","action",63,"harm","notImplied","robot","humanoid","0.111981331148392",NA,"-0.13245446782498","responsible1",65,4.81538461538462,1.47788180020752,62,4.33870967741935,1.97478820932982,NA,NA,NA,NA,-0.272583992638125,0.0318061753318238
"sundvall2023_s2.1",22,39,60,51,"notOk",55.4,31.42,10.13,"continuous","right","sidee","action",63,"harm","notImplied","robot","mechanical","0.342262671385725",NA,"-0.188804458548276","punishment",65,4.81538461538462,1.47788180020752,59,4.30508474576271,1.72461127342322,NA,NA,NA,NA,-0.316985694250444,0.0327389289365021
"sundvall2023_s2.1",22,39,60,51,"notOk",55.4,31.42,10.13,"continuous","right","sidee","action",63,"harm","notImplied","robot","humanoid","0.111981331148392",NA,"0.0834897783995065","punishment",65,4.81538461538462,1.47788180020752,62,4.33870967741935,1.97478820932982,NA,NA,NA,NA,-0.272583992638125,0.0318061753318238
"sundvall2023_s2.1",22,39,60,51,"unethical",55.4,31.42,10.13,"continuous","unethical","sidee","action",63,"harm","notImplied","robot","mechanical","0.342262671385725",NA,"-0.373891972648578","blame",65,5.04615384615385,1.37421306152341,59,4.79661016949153,1.7496764333082,NA,NA,NA,NA,-0.158572317388986,0.0324351597811903
"sundvall2023_s2.1",22,39,60,51,"unethical",55.4,31.42,10.13,"continuous","unethical","sidee","action",63,"harm","notImplied","robot","humanoid","0.111981331148392",NA,"-0.0803089796570268","blame",65,5.04615384615385,1.37421306152341,62,4.59677419354839,1.85948765567782,NA,NA,NA,NA,-0.27417192194961,0.0318095934804183
"sundvall2023_s2.1",22,39,60,51,"unethical",55.4,31.42,10.13,"continuous","unethical","sidee","action",63,"harm","notImplied","robot","mechanical","0.342262671385725",NA,"-0.637902775721029","responsible",65,5.04615384615385,1.37421306152341,59,4.79661016949153,1.7496764333082,NA,NA,NA,NA,-0.158572317388986,0.0324351597811903
"sundvall2023_s2.1",22,39,60,51,"unethical",55.4,31.42,10.13,"continuous","unethical","sidee","action",63,"harm","notImplied","robot","humanoid","0.111981331148392",NA,"-0.296093778579506","responsible",65,5.04615384615385,1.37421306152341,62,4.59677419354839,1.85948765567782,NA,NA,NA,NA,-0.27417192194961,0.0318095934804183
"sundvall2023_s2.1",22,39,60,51,"unethical",55.4,31.42,10.13,"continuous","unethical","sidee","action",63,"harm","notImplied","robot","mechanical","0.342262671385725",NA,"-0.138162785101752","responsible1",65,5.04615384615385,1.37421306152341,59,4.79661016949153,1.7496764333082,NA,NA,NA,NA,-0.158572317388986,0.0324351597811903
"sundvall2023_s2.1",22,39,60,51,"unethical",55.4,31.42,10.13,"continuous","unethical","sidee","action",63,"harm","notImplied","robot","humanoid","0.111981331148392",NA,"-0.13245446782498","responsible1",65,5.04615384615385,1.37421306152341,62,4.59677419354839,1.85948765567782,NA,NA,NA,NA,-0.27417192194961,0.0318095934804183
"sundvall2023_s2.1",22,39,60,51,"unethical",55.4,31.42,10.13,"continuous","unethical","sidee","action",63,"harm","notImplied","robot","mechanical","0.342262671385725",NA,"-0.188804458548276","punishment",65,5.04615384615385,1.37421306152341,59,4.79661016949153,1.7496764333082,NA,NA,NA,NA,-0.158572317388986,0.0324351597811903
"sundvall2023_s2.1",22,39,60,51,"unethical",55.4,31.42,10.13,"continuous","unethical","sidee","action",63,"harm","notImplied","robot","humanoid","0.111981331148392",NA,"0.0834897783995065","punishment",65,5.04615384615385,1.37421306152341,62,4.59677419354839,1.85948765567782,NA,NA,NA,NA,-0.27417192194961,0.0318095934804183
"sundvall2023_s2.2",22,40,61,51,"acceptable",59.4,31.58,10.95,"continuous","acceptable","sidee","action",61,"harm","notImplied","robot","mechanical","0.0824199211615449",NA,"-0.136112724526698","blame",93,5.0752688172043,1.34517300600416,89,4.26966292134832,1.67714614845238,NA,NA,NA,NA,-0.528983095651776,0.0227573880509847
"sundvall2023_s2.2",22,40,61,51,"acceptable",59.4,31.58,10.95,"continuous","acceptable","sidee","action",61,"harm","notImplied","robot","humanoid","0.283947748358031",NA,"-0.308659148829111","blame",93,5.0752688172043,1.34517300600416,84,4.30952380952381,1.65723089168104,NA,NA,NA,NA,-0.507869723634273,0.0233860705745008
"sundvall2023_s2.2",22,40,61,51,"acceptable",59.4,31.58,10.95,"continuous","acceptable","sidee","action",61,"harm","notImplied","robot","mechanical","0.0824199211615449",NA,"-0.269453910090606","responsible",93,5.0752688172043,1.34517300600416,89,4.26966292134832,1.67714614845238,NA,NA,NA,NA,-0.528983095651776,0.0227573880509847
"sundvall2023_s2.2",22,40,61,51,"acceptable",59.4,31.58,10.95,"continuous","acceptable","sidee","action",61,"harm","notImplied","robot","humanoid","0.283947748358031",NA,"-0.390820446613924","responsible",93,5.0752688172043,1.34517300600416,84,4.30952380952381,1.65723089168104,NA,NA,NA,NA,-0.507869723634273,0.0233860705745008
"sundvall2023_s2.2",22,40,61,51,"acceptable",59.4,31.58,10.95,"continuous","acceptable","sidee","action",61,"harm","notImplied","robot","mechanical","0.0824199211615449",NA,"0.00365627670909837","responsible1",93,5.0752688172043,1.34517300600416,89,4.26966292134832,1.67714614845238,NA,NA,NA,NA,-0.528983095651776,0.0227573880509847
"sundvall2023_s2.2",22,40,61,51,"acceptable",59.4,31.58,10.95,"continuous","acceptable","sidee","action",61,"harm","notImplied","robot","humanoid","0.283947748358031",NA,"0.0076854749964459","responsible1",93,5.0752688172043,1.34517300600416,84,4.30952380952381,1.65723089168104,NA,NA,NA,NA,-0.507869723634273,0.0233860705745008
"sundvall2023_s2.2",22,40,61,51,"acceptable",59.4,31.58,10.95,"continuous","acceptable","sidee","action",61,"harm","notImplied","robot","mechanical","0.0824199211615449",NA,"-0.315423748325991","punishment",93,5.0752688172043,1.34517300600416,89,4.26966292134832,1.67714614845238,NA,NA,NA,NA,-0.528983095651776,0.0227573880509847
"sundvall2023_s2.2",22,40,61,51,"acceptable",59.4,31.58,10.95,"continuous","acceptable","sidee","action",61,"harm","notImplied","robot","humanoid","0.283947748358031",NA,"-0.400427015247487","punishment",93,5.0752688172043,1.34517300600416,84,4.30952380952381,1.65723089168104,NA,NA,NA,NA,-0.507869723634273,0.0233860705745008
"sundvall2023_s2.2",22,40,61,51,"wrong",59.4,31.58,10.95,"continuous","wrong","sidee","action",61,"harm","notImplied","robot","mechanical","0.0824199211615449",NA,"-0.136112724526698","blame",93,4.26881720430108,1.98439446982567,89,4.56179775280899,1.94208800579881,NA,NA,NA,NA,0.14856608280973,0.0220492802638311
"sundvall2023_s2.2",22,40,61,51,"wrong",59.4,31.58,10.95,"continuous","wrong","sidee","action",61,"harm","notImplied","robot","humanoid","0.283947748358031",NA,"-0.308659148829111","blame",93,4.26881720430108,1.98439446982567,84,4.4047619047619,1.93334124674425,NA,NA,NA,NA,0.0690495853800072,0.0226709185661867
"sundvall2023_s2.2",22,40,61,51,"wrong",59.4,31.58,10.95,"continuous","wrong","sidee","action",61,"harm","notImplied","robot","mechanical","0.0824199211615449",NA,"-0.269453910090606","responsible",93,4.26881720430108,1.98439446982567,89,4.56179775280899,1.94208800579881,NA,NA,NA,NA,0.14856608280973,0.0220492802638311
"sundvall2023_s2.2",22,40,61,51,"wrong",59.4,31.58,10.95,"continuous","wrong","sidee","action",61,"harm","notImplied","robot","humanoid","0.283947748358031",NA,"-0.390820446613924","responsible",93,4.26881720430108,1.98439446982567,84,4.4047619047619,1.93334124674425,NA,NA,NA,NA,0.0690495853800072,0.0226709185661867
"sundvall2023_s2.2",22,40,61,51,"wrong",59.4,31.58,10.95,"continuous","wrong","sidee","action",61,"harm","notImplied","robot","mechanical","0.0824199211615449",NA,"0.00365627670909837","responsible1",93,4.26881720430108,1.98439446982567,89,4.56179775280899,1.94208800579881,NA,NA,NA,NA,0.14856608280973,0.0220492802638311
"sundvall2023_s2.2",22,40,61,51,"wrong",59.4,31.58,10.95,"continuous","wrong","sidee","action",61,"harm","notImplied","robot","humanoid","0.283947748358031",NA,"0.0076854749964459","responsible1",93,4.26881720430108,1.98439446982567,84,4.4047619047619,1.93334124674425,NA,NA,NA,NA,0.0690495853800072,0.0226709185661867
"sundvall2023_s2.2",22,40,61,51,"wrong",59.4,31.58,10.95,"continuous","wrong","sidee","action",61,"harm","notImplied","robot","mechanical","0.0824199211615449",NA,"-0.315423748325991","punishment",93,4.26881720430108,1.98439446982567,89,4.56179775280899,1.94208800579881,NA,NA,NA,NA,0.14856608280973,0.0220492802638311
"sundvall2023_s2.2",22,40,61,51,"wrong",59.4,31.58,10.95,"continuous","wrong","sidee","action",61,"harm","notImplied","robot","humanoid","0.283947748358031",NA,"-0.400427015247487","punishment",93,4.26881720430108,1.98439446982567,84,4.4047619047619,1.93334124674425,NA,NA,NA,NA,0.0690495853800072,0.0226709185661867
"sundvall2023_s2.2",22,40,61,51,"notOk",59.4,31.58,10.95,"continuous","right","sidee","action",61,"harm","notImplied","robot","mechanical","0.0824199211615449",NA,"-0.136112724526698","blame",93,4.76344086021505,1.90193179518344,89,4.29213483146067,1.89618185255991,NA,NA,NA,NA,-0.24713464783761,0.0221564331572388
"sundvall2023_s2.2",22,40,61,51,"notOk",59.4,31.58,10.95,"continuous","right","sidee","action",61,"harm","notImplied","robot","humanoid","0.283947748358031",NA,"-0.308659148829111","blame",93,4.76344086021505,1.90193179518344,84,3.6547619047619,1.69687201680705,NA,NA,NA,NA,-0.610717724082888,0.0237110549878472
"sundvall2023_s2.2",22,40,61,51,"notOk",59.4,31.58,10.95,"continuous","right","sidee","action",61,"harm","notImplied","robot","mechanical","0.0824199211615449",NA,"-0.269453910090606","responsible",93,4.76344086021505,1.90193179518344,89,4.29213483146067,1.89618185255991,NA,NA,NA,NA,-0.24713464783761,0.0221564331572388
"sundvall2023_s2.2",22,40,61,51,"notOk",59.4,31.58,10.95,"continuous","right","sidee","action",61,"harm","notImplied","robot","humanoid","0.283947748358031",NA,"-0.390820446613924","responsible",93,4.76344086021505,1.90193179518344,84,3.6547619047619,1.69687201680705,NA,NA,NA,NA,-0.610717724082888,0.0237110549878472
"sundvall2023_s2.2",22,40,61,51,"notOk",59.4,31.58,10.95,"continuous","right","sidee","action",61,"harm","notImplied","robot","mechanical","0.0824199211615449",NA,"0.00365627670909837","responsible1",93,4.76344086021505,1.90193179518344,89,4.29213483146067,1.89618185255991,NA,NA,NA,NA,-0.24713464783761,0.0221564331572388
"sundvall2023_s2.2",22,40,61,51,"notOk",59.4,31.58,10.95,"continuous","right","sidee","action",61,"harm","notImplied","robot","humanoid","0.283947748358031",NA,"0.0076854749964459","responsible1",93,4.76344086021505,1.90193179518344,84,3.6547619047619,1.69687201680705,NA,NA,NA,NA,-0.610717724082888,0.0237110549878472
"sundvall2023_s2.2",22,40,61,51,"notOk",59.4,31.58,10.95,"continuous","right","sidee","action",61,"harm","notImplied","robot","mechanical","0.0824199211615449",NA,"-0.315423748325991","punishment",93,4.76344086021505,1.90193179518344,89,4.29213483146067,1.89618185255991,NA,NA,NA,NA,-0.24713464783761,0.0221564331572388
"sundvall2023_s2.2",22,40,61,51,"notOk",59.4,31.58,10.95,"continuous","right","sidee","action",61,"harm","notImplied","robot","humanoid","0.283947748358031",NA,"-0.400427015247487","punishment",93,4.76344086021505,1.90193179518344,84,3.6547619047619,1.69687201680705,NA,NA,NA,NA,-0.610717724082888,0.0237110549878472
"sundvall2023_s2.2",22,40,61,51,"unethical",59.4,31.58,10.95,"continuous","unethical","sidee","action",61,"harm","notImplied","robot","mechanical","0.0824199211615449",NA,"-0.136112724526698","blame",93,4.59139784946237,1.99039300871103,89,4.42696629213483,1.87014608355895,NA,NA,NA,NA,-0.0847305925824759,0.0220083665065727
"sundvall2023_s2.2",22,40,61,51,"unethical",59.4,31.58,10.95,"continuous","unethical","sidee","action",61,"harm","notImplied","robot","humanoid","0.283947748358031",NA,"-0.308659148829111","blame",93,4.59139784946237,1.99039300871103,84,4.23809523809524,1.80774136930323,NA,NA,NA,NA,-0.184572737114493,0.0227536848092511
"sundvall2023_s2.2",22,40,61,51,"unethical",59.4,31.58,10.95,"continuous","unethical","sidee","action",61,"harm","notImplied","robot","mechanical","0.0824199211615449",NA,"-0.269453910090606","responsible",93,4.59139784946237,1.99039300871103,89,4.42696629213483,1.87014608355895,NA,NA,NA,NA,-0.0847305925824759,0.0220083665065727
"sundvall2023_s2.2",22,40,61,51,"unethical",59.4,31.58,10.95,"continuous","unethical","sidee","action",61,"harm","notImplied","robot","humanoid","0.283947748358031",NA,"-0.390820446613924","responsible",93,4.59139784946237,1.99039300871103,84,4.23809523809524,1.80774136930323,NA,NA,NA,NA,-0.184572737114493,0.0227536848092511
"sundvall2023_s2.2",22,40,61,51,"unethical",59.4,31.58,10.95,"continuous","unethical","sidee","action",61,"harm","notImplied","robot","mechanical","0.0824199211615449",NA,"0.00365627670909837","responsible1",93,4.59139784946237,1.99039300871103,89,4.42696629213483,1.87014608355895,NA,NA,NA,NA,-0.0847305925824759,0.0220083665065727
