"","ref","article_id","study_id","participant_id","efN_id","dv_var","dv_type","dv_synonym","intent","in_action","RQ","harm","agent_intel","aiType_a","aiType_b","PMA","PMC","responsible","responsibleCat","humanN","humanMean","humanSD","aiN","aiMean","aiSD","aiN.1","aiN.0","humanN.1","humanN.0","yi","vi","og_participant_id"
"1","banks2021_s1",1,1,1,1,"good","continuous","good",NA,NA,59.5,"harm","notImplied","robot","humanoid","-0.241221738398021",NA,"-0.249494135653254","responsible",208,4.08653846153846,2.50452952729708,194,4.31443298969072,2.3389244988987,NA,NA,NA,NA,0.0937607008039959,0.0099732656483919,1
"2","banks2021_s1",1,1,1,1,"good","continuous","good",NA,NA,59.5,"harm","notImplied","robot","humanoid","0.102946969089547",NA,"-0.249494135653254","responsible",208,4.08653846153846,2.50452952729708,194,4.31443298969072,2.3389244988987,NA,NA,NA,NA,0.0937607008039959,0.0099732656483919,1
"3","banks2021_s1",1,1,1,1,"good","continuous","good",NA,NA,59.5,"notharm","notImplied","robot","humanoid","-0.241221738398021",NA,"-0.249494135653254","responsible",208,4.18557692307692,1.97099343593251,194,4.23092783505155,1.83830068099018,NA,NA,NA,NA,0.0237227112653377,0.0099630314419423,1
"4","banks2021_s1",1,1,1,1,"good","continuous","good",NA,NA,59.5,"notharm","notImplied","robot","humanoid","0.102946969089547",NA,"-0.249494135653254","responsible",208,4.18557692307692,1.97099343593251,194,4.23092783505155,1.83830068099018,NA,NA,NA,NA,0.0237227112653377,0.0099630314419423,1
"5","banks2021_s2",1,2,2,2,"good","continuous","good",NA,NA,59.5,"harm","notImplied","robot","humanoid","-0.584197972482007","-0.690200974549606","0.0420625273746298","blame",34,0.264705882352941,2.66638813162098,58,0.344827586206896,2.43909477123897,NA,NA,NA,NA,0.0314684149012283,0.0466585258702293,2
"6","banks2021_s2",1,2,2,2,"good","continuous","good",NA,NA,59.5,"harm","notImplied","robot","humanoid","0.244303587013663","-0.690200974549606","0.0420625273746298","blame",34,0.264705882352941,2.66638813162098,58,0.344827586206896,2.43909477123897,NA,NA,NA,NA,0.0314684149012283,0.0466585258702293,2
"7","banks2021_s2",1,2,2,2,"good","continuous","good",NA,NA,59.5,"harm","notImplied","robot","humanoid","-0.584197972482007","-0.690200974549606","-0.284021833546505","praise",34,0.264705882352941,2.66638813162098,58,0.344827586206896,2.43909477123897,NA,NA,NA,NA,0.0314684149012283,0.0466585258702293,2
"8","banks2021_s2",1,2,2,2,"good","continuous","good",NA,NA,59.5,"harm","notImplied","robot","humanoid","0.244303587013663","-0.690200974549606","-0.284021833546505","praise",34,0.264705882352941,2.66638813162098,58,0.344827586206896,2.43909477123897,NA,NA,NA,NA,0.0314684149012283,0.0466585258702293,2
"9","banks2021_s2",1,2,2,2,"good","continuous","good",NA,NA,59.5,"notharm","notImplied","robot","humanoid","-0.584197972482007","-0.690200974549606","0.0420625273746298","blame",34,0.798529411764706,1.48081085967757,58,0.453448275862069,1.81051659946182,NA,NA,NA,NA,-0.201638369630979,0.0468741115820285,2
"10","banks2021_s2",1,2,2,2,"good","continuous","good",NA,NA,59.5,"notharm","notImplied","robot","humanoid","0.244303587013663","-0.690200974549606","0.0420625273746298","blame",34,0.798529411764706,1.48081085967757,58,0.453448275862069,1.81051659946182,NA,NA,NA,NA,-0.201638369630979,0.0468741115820285,2
"11","banks2021_s2",1,2,2,2,"good","continuous","good",NA,NA,59.5,"notharm","notImplied","robot","humanoid","-0.584197972482007","-0.690200974549606","-0.284021833546505","praise",34,0.798529411764706,1.48081085967757,58,0.453448275862069,1.81051659946182,NA,NA,NA,NA,-0.201638369630979,0.0468741115820285,2
"12","banks2021_s2",1,2,2,2,"good","continuous","good",NA,NA,59.5,"notharm","notImplied","robot","humanoid","0.244303587013663","-0.690200974549606","-0.284021833546505","praise",34,0.798529411764706,1.48081085967757,58,0.453448275862069,1.81051659946182,NA,NA,NA,NA,-0.201638369630979,0.0468741115820285,2
"13","bigman2018_s3",2,3,3,3,"moral","continuous","moral","sidee","action",59.5,"harm","implied","AI","AI","-0.297753346006969","-1.45124839972767","-0.370865883535503","blame",118,5.43220338983051,2.25880542348937,108,4.16666666666667,2.19387422432316,NA,NA,NA,NA,-0.56610395478109,0.0184428481136731,3
"14","bigman2018_s3",2,3,3,3,"moral","continuous","moral","sidee","action",59.5,"harm","implied","AI","AI","-0.316393512566331","-1.45124839972767","-0.370865883535503","blame",118,5.43220338983051,2.25880542348937,108,4.16666666666667,2.19387422432316,NA,NA,NA,NA,-0.56610395478109,0.0184428481136731,3
"15","bigman2018_s3",2,3,3,3,"moral","continuous","moral","sidee","action",59.5,"harm","implied","AI","AI","-0.323216249720236","-1.45124839972767","-0.370865883535503","blame",118,5.43220338983051,2.25880542348937,108,4.16666666666667,2.19387422432316,NA,NA,NA,NA,-0.56610395478109,0.0184428481136731,3
"16","bigman2018_s3",2,3,3,3,"moral","continuous","moral","sidee","action",59.5,"harm","implied","AI","AI","-0.297753346006969","-1.45124839972767","-0.658447959178101","punishment",118,5.43220338983051,2.25880542348937,108,4.16666666666667,2.19387422432316,NA,NA,NA,NA,-0.56610395478109,0.0184428481136731,3
"17","bigman2018_s3",2,3,3,3,"moral","continuous","moral","sidee","action",59.5,"harm","implied","AI","AI","-0.316393512566331","-1.45124839972767","-0.658447959178101","punishment",118,5.43220338983051,2.25880542348937,108,4.16666666666667,2.19387422432316,NA,NA,NA,NA,-0.56610395478109,0.0184428481136731,3
