"ref","article_id","study_id","participant_id","efN_id","pct_female","age_mean","age_sd","aiN","aiMean","aiSD","aiN.1","aiN.0","humanN","humanMean","humanSD","humanN.1","humanN.0","dv_var","dv_type","dv_synonym","intent","in_action","RQ","harm","agent_intel","aiType_a","aiType_b","PMA","PMC","responsible","responsibleCat","yi","vi"
"sundvall2023_s4.1",22,42,67,253,52.7,41.22,13.12,456,5.03508771929825,0.999382882650376,NA,NA,456,5.25219298245614,1.04250101538153,NA,NA,"permissible","continuous","permissible","sidee","action",86.5,"harm","notImplied","robot","humanoid",-1.01151519479825,NA,0.137333875290039,"blame",-0.212429240742148,0.00441070514381704
"sundvall2023_s4.1",22,42,67,254,52.7,41.22,13.12,456,5.03508771929825,0.999382882650376,NA,NA,456,5.25219298245614,1.04250101538153,NA,NA,"permissible","continuous","permissible","sidee","action",86.5,"harm","notImplied","robot","humanoid",-0.987382949525672,NA,0.137333875290039,"blame",-0.212429240742148,0.00441070514381704
"sundvall2023_s4.1",22,42,67,255,52.7,41.22,13.12,456,5.03508771929825,0.999382882650376,NA,NA,456,5.25219298245614,1.04250101538153,NA,NA,"permissible","continuous","permissible","sidee","action",86.5,"harm","notImplied","robot","humanoid",-1.01151519479825,NA,0.361946789302479,"punishment",-0.212429240742148,0.00441070514381704
"sundvall2023_s4.1",22,42,67,256,52.7,41.22,13.12,456,5.03508771929825,0.999382882650376,NA,NA,456,5.25219298245614,1.04250101538153,NA,NA,"permissible","continuous","permissible","sidee","action",86.5,"harm","notImplied","robot","humanoid",-0.987382949525672,NA,0.361946789302479,"punishment",-0.212429240742148,0.00441070514381704
"sundvall2023_s4.1",22,42,67,257,52.7,41.22,13.12,456,5.03508771929825,0.999382882650376,NA,NA,456,5.25219298245614,1.04250101538153,NA,NA,"permissible","continuous","permissible","sidee","action",86.5,"harm","notImplied","robot","humanoid",-1.01151519479825,NA,-0.802974699539175,"praise",-0.212429240742148,0.00441070514381704
"sundvall2023_s4.1",22,42,67,258,52.7,41.22,13.12,456,5.03508771929825,0.999382882650376,NA,NA,456,5.25219298245614,1.04250101538153,NA,NA,"permissible","continuous","permissible","sidee","action",86.5,"harm","notImplied","robot","humanoid",-0.987382949525672,NA,-0.802974699539175,"praise",-0.212429240742148,0.00441070514381704
"sundvall2023_s4.1",22,42,67,259,52.7,41.22,13.12,456,5.03508771929825,0.999382882650376,NA,NA,456,5.25219298245614,1.04250101538153,NA,NA,"permissible","continuous","permissible","sidee","action",86.5,"harm","notImplied","robot","humanoid",-1.01151519479825,NA,0.137333875290039,"blame",-0.212429240742148,0.00441070514381704
"sundvall2023_s4.1",22,42,67,260,52.7,41.22,13.12,456,5.03508771929825,0.999382882650376,NA,NA,456,5.25219298245614,1.04250101538153,NA,NA,"permissible","continuous","permissible","sidee","action",86.5,"harm","notImplied","robot","humanoid",-0.987382949525672,NA,0.137333875290039,"blame",-0.212429240742148,0.00441070514381704
"sundvall2023_s4.1",22,42,67,261,52.7,41.22,13.12,456,5.03508771929825,0.999382882650376,NA,NA,456,5.25219298245614,1.04250101538153,NA,NA,"permissible","continuous","permissible","sidee","action",86.5,"harm","notImplied","robot","humanoid",-1.01151519479825,NA,0.361946789302479,"punishment",-0.212429240742148,0.00441070514381704
"sundvall2023_s4.1",22,42,67,262,52.7,41.22,13.12,456,5.03508771929825,0.999382882650376,NA,NA,456,5.25219298245614,1.04250101538153,NA,NA,"permissible","continuous","permissible","sidee","action",86.5,"harm","notImplied","robot","humanoid",-0.987382949525672,NA,0.361946789302479,"punishment",-0.212429240742148,0.00441070514381704
"sundvall2023_s4.1",22,42,67,263,52.7,41.22,13.12,456,5.03508771929825,0.999382882650376,NA,NA,456,5.25219298245614,1.04250101538153,NA,NA,"permissible","continuous","permissible","sidee","action",86.5,"harm","notImplied","robot","humanoid",-1.01151519479825,NA,-0.802974699539175,"praise",-0.212429240742148,0.00441070514381704
"sundvall2023_s4.1",22,42,67,264,52.7,41.22,13.12,456,5.03508771929825,0.999382882650376,NA,NA,456,5.25219298245614,1.04250101538153,NA,NA,"permissible","continuous","permissible","sidee","action",86.5,"harm","notImplied","robot","humanoid",-0.987382949525672,NA,-0.802974699539175,"praise",-0.212429240742148,0.00441070514381704
"sundvall2023_s4.2",22,43,68,265,61.2,38.2,11.8,403,5.08684863523573,0.94561083178595,NA,NA,408,5.44362745098039,1.03940002464632,NA,NA,"acceptable","continuous","acceptable","sidee","action",59.5,"harm","notImplied","robot","humanoid",-0.536569387895896,NA,-0.118018243476352,"blame",-0.358634845810035,0.0050116664885877
"sundvall2023_s4.2",22,43,68,266,61.2,38.2,11.8,403,5.08684863523573,0.94561083178595,NA,NA,408,5.44362745098039,1.03940002464632,NA,NA,"acceptable","continuous","acceptable","sidee","action",59.5,"harm","notImplied","robot","humanoid",-0.551744604203781,NA,-0.118018243476352,"blame",-0.358634845810035,0.0050116664885877
"sundvall2023_s4.2",22,43,68,267,61.2,38.2,11.8,403,5.08684863523573,0.94561083178595,NA,NA,408,5.44362745098039,1.03940002464632,NA,NA,"acceptable","continuous","acceptable","sidee","action",59.5,"harm","notImplied","robot","humanoid",-0.536569387895896,NA,0.249992048570745,"punishment",-0.358634845810035,0.0050116664885877
"sundvall2023_s4.2",22,43,68,268,61.2,38.2,11.8,403,5.08684863523573,0.94561083178595,NA,NA,408,5.44362745098039,1.03940002464632,NA,NA,"acceptable","continuous","acceptable","sidee","action",59.5,"harm","notImplied","robot","humanoid",-0.551744604203781,NA,0.249992048570745,"punishment",-0.358634845810035,0.0050116664885877
"sundvall2023_s4.2",22,43,68,269,61.2,38.2,11.8,403,5.08684863523573,0.94561083178595,NA,NA,408,5.44362745098039,1.03940002464632,NA,NA,"acceptable","continuous","acceptable","sidee","action",59.5,"harm","notImplied","robot","humanoid",-0.536569387895896,NA,-0.649815545100389,"praise",-0.358634845810035,0.0050116664885877
"sundvall2023_s4.2",22,43,68,270,61.2,38.2,11.8,403,5.08684863523573,0.94561083178595,NA,NA,408,5.44362745098039,1.03940002464632,NA,NA,"acceptable","continuous","acceptable","sidee","action",59.5,"harm","notImplied","robot","humanoid",-0.551744604203781,NA,-0.649815545100389,"praise",-0.358634845810035,0.0050116664885877
"sundvall2023_s4.2",22,43,68,271,61.2,38.2,11.8,403,5.08684863523573,0.94561083178595,NA,NA,408,5.44362745098039,1.03940002464632,NA,NA,"acceptable","continuous","acceptable","sidee","action",59.5,"harm","notImplied","robot","humanoid",-0.536569387895896,NA,-0.118018243476352,"blame",-0.358634845810035,0.0050116664885877
"sundvall2023_s4.2",22,43,68,272,61.2,38.2,11.8,403,5.08684863523573,0.94561083178595,NA,NA,408,5.44362745098039,1.03940002464632,NA,NA,"acceptable","continuous","acceptable","sidee","action",59.5,"harm","notImplied","robot","humanoid",-0.551744604203781,NA,-0.118018243476352,"blame",-0.358634845810035,0.0050116664885877
"sundvall2023_s4.2",22,43,68,273,61.2,38.2,11.8,403,5.08684863523573,0.94561083178595,NA,NA,408,5.44362745098039,1.03940002464632,NA,NA,"acceptable","continuous","acceptable","sidee","action",59.5,"harm","notImplied","robot","humanoid",-0.536569387895896,NA,0.249992048570745,"punishment",-0.358634845810035,0.0050116664885877
"sundvall2023_s4.2",22,43,68,274,61.2,38.2,11.8,403,5.08684863523573,0.94561083178595,NA,NA,408,5.44362745098039,1.03940002464632,NA,NA,"acceptable","continuous","acceptable","sidee","action",59.5,"harm","notImplied","robot","humanoid",-0.551744604203781,NA,0.249992048570745,"punishment",-0.358634845810035,0.0050116664885877
"sundvall2023_s4.2",22,43,68,275,61.2,38.2,11.8,403,5.08684863523573,0.94561083178595,NA,NA,408,5.44362745098039,1.03940002464632,NA,NA,"acceptable","continuous","acceptable","sidee","action",59.5,"harm","notImplied","robot","humanoid",-0.536569387895896,NA,-0.649815545100389,"praise",-0.358634845810035,0.0050116664885877
"sundvall2023_s4.2",22,43,68,276,61.2,38.2,11.8,403,5.08684863523573,0.94561083178595,NA,NA,408,5.44362745098039,1.03940002464632,NA,NA,"acceptable","continuous","acceptable","sidee","action",59.5,"harm","notImplied","robot","humanoid",-0.551744604203781,NA,-0.649815545100389,"praise",-0.358634845810035,0.0050116664885877
"sundvall2023_s4.2",22,43,68,277,61.2,38.2,11.8,403,5.19230769230769,1.07011199702856,NA,NA,408,5.46813725490196,1.11068717723976,NA,NA,"wrong","continuous","wrong","sidee","action",59.5,"harm","notImplied","robot","humanoid",-0.536569387895896,NA,-0.118018243476352,"blame",-0.252654538839211,0.00497172528227874
"sundvall2023_s4.2",22,43,68,278,61.2,38.2,11.8,403,5.19230769230769,1.07011199702856,NA,NA,408,5.46813725490196,1.11068717723976,NA,NA,"wrong","continuous","wrong","sidee","action",59.5,"harm","notImplied","robot","humanoid",-0.551744604203781,NA,-0.118018243476352,"blame",-0.252654538839211,0.00497172528227874
"sundvall2023_s4.2",22,43,68,279,61.2,38.2,11.8,403,5.19230769230769,1.07011199702856,NA,NA,408,5.46813725490196,1.11068717723976,NA,NA,"wrong","continuous","wrong","sidee","action",59.5,"harm","notImplied","robot","humanoid",-0.536569387895896,NA,0.249992048570745,"punishment",-0.252654538839211,0.00497172528227874
"sundvall2023_s4.2",22,43,68,280,61.2,38.2,11.8,403,5.19230769230769,1.07011199702856,NA,NA,408,5.46813725490196,1.11068717723976,NA,NA,"wrong","continuous","wrong","sidee","action",59.5,"harm","notImplied","robot","humanoid",-0.551744604203781,NA,0.249992048570745,"punishment",-0.252654538839211,0.00497172528227874
"sundvall2023_s4.2",22,43,68,281,61.2,38.2,11.8,403,5.19230769230769,1.07011199702856,NA,NA,408,5.46813725490196,1.11068717723976,NA,NA,"wrong","continuous","wrong","sidee","action",59.5,"harm","notImplied","robot","humanoid",-0.536569387895896,NA,-0.649815545100389,"praise",-0.252654538839211,0.00497172528227874
"sundvall2023_s4.2",22,43,68,282,61.2,38.2,11.8,403,5.19230769230769,1.07011199702856,NA,NA,408,5.46813725490196,1.11068717723976,NA,NA,"wrong","continuous","wrong","sidee","action",59.5,"harm","notImplied","robot","humanoid",-0.551744604203781,NA,-0.649815545100389,"praise",-0.252654538839211,0.00497172528227874
"sundvall2023_s4.2",22,43,68,283,61.2,38.2,11.8,403,5.19230769230769,1.07011199702856,NA,NA,408,5.46813725490196,1.11068717723976,NA,NA,"wrong","continuous","wrong","sidee","action",59.5,"harm","notImplied","robot","humanoid",-0.536569387895896,NA,-0.118018243476352,"blame",-0.252654538839211,0.00497172528227874
"sundvall2023_s4.2",22,43,68,284,61.2,38.2,11.8,403,5.19230769230769,1.07011199702856,NA,NA,408,5.46813725490196,1.11068717723976,NA,NA,"wrong","continuous","wrong","sidee","action",59.5,"harm","notImplied","robot","humanoid",-0.551744604203781,NA,-0.118018243476352,"blame",-0.252654538839211,0.00497172528227874
"sundvall2023_s4.2",22,43,68,285,61.2,38.2,11.8,403,5.19230769230769,1.07011199702856,NA,NA,408,5.46813725490196,1.11068717723976,NA,NA,"wrong","continuous","wrong","sidee","action",59.5,"harm","notImplied","robot","humanoid",-0.536569387895896,NA,0.249992048570745,"punishment",-0.252654538839211,0.00497172528227874
"sundvall2023_s4.2",22,43,68,286,61.2,38.2,11.8,403,5.19230769230769,1.07011199702856,NA,NA,408,5.46813725490196,1.11068717723976,NA,NA,"wrong","continuous","wrong","sidee","action",59.5,"harm","notImplied","robot","humanoid",-0.551744604203781,NA,0.249992048570745,"punishment",-0.252654538839211,0.00497172528227874
"sundvall2023_s4.2",22,43,68,287,61.2,38.2,11.8,403,5.19230769230769,1.07011199702856,NA,NA,408,5.46813725490196,1.11068717723976,NA,NA,"wrong","continuous","wrong","sidee","action",59.5,"harm","notImplied","robot","humanoid",-0.536569387895896,NA,-0.649815545100389,"praise",-0.252654538839211,0.00497172528227874
"sundvall2023_s4.2",22,43,68,288,61.2,38.2,11.8,403,5.19230769230769,1.07011199702856,NA,NA,408,5.46813725490196,1.11068717723976,NA,NA,"wrong","continuous","wrong","sidee","action",59.5,"harm","notImplied","robot","humanoid",-0.551744604203781,NA,-0.649815545100389,"praise",-0.252654538839211,0.00497172528227874
"sundvall2023_s4.2",22,43,68,289,61.2,38.2,11.8,403,5.31017369727047,1.06764758361036,NA,NA,408,5.6985294117647,1.06936238740417,NA,NA,"permissible","continuous","permissible","sidee","action",59.5,"harm","notImplied","robot","humanoid",-0.536569387895896,NA,-0.118018243476352,"blame",-0.36311810208602,0.0050136614352174
"sundvall2023_s4.2",22,43,68,290,61.2,38.2,11.8,403,5.31017369727047,1.06764758361036,NA,NA,408,5.6985294117647,1.06936238740417,NA,NA,"permissible","continuous","permissible","sidee","action",59.5,"harm","notImplied","robot","humanoid",-0.551744604203781,NA,-0.118018243476352,"blame",-0.36311810208602,0.0050136614352174
"sundvall2023_s4.2",22,43,68,291,61.2,38.2,11.8,403,5.31017369727047,1.06764758361036,NA,NA,408,5.6985294117647,1.06936238740417,NA,NA,"permissible","continuous","permissible","sidee","action",59.5,"harm","notImplied","robot","humanoid",-0.536569387895896,NA,0.249992048570745,"punishment",-0.36311810208602,0.0050136614352174
"sundvall2023_s4.2",22,43,68,292,61.2,38.2,11.8,403,5.31017369727047,1.06764758361036,NA,NA,408,5.6985294117647,1.06936238740417,NA,NA,"permissible","continuous","permissible","sidee","action",59.5,"harm","notImplied","robot","humanoid",-0.551744604203781,NA,0.249992048570745,"punishment",-0.36311810208602,0.0050136614352174
"sundvall2023_s4.2",22,43,68,293,61.2,38.2,11.8,403,5.31017369727047,1.06764758361036,NA,NA,408,5.6985294117647,1.06936238740417,NA,NA,"permissible","continuous","permissible","sidee","action",59.5,"harm","notImplied","robot","humanoid",-0.536569387895896,NA,-0.649815545100389,"praise",-0.36311810208602,0.0050136614352174
"sundvall2023_s4.2",22,43,68,294,61.2,38.2,11.8,403,5.31017369727047,1.06764758361036,NA,NA,408,5.6985294117647,1.06936238740417,NA,NA,"permissible","continuous","permissible","sidee","action",59.5,"harm","notImplied","robot","humanoid",-0.551744604203781,NA,-0.649815545100389,"praise",-0.36311810208602,0.0050136614352174
"sundvall2023_s4.2",22,43,68,295,61.2,38.2,11.8,403,5.31017369727047,1.06764758361036,NA,NA,408,5.6985294117647,1.06936238740417,NA,NA,"permissible","continuous","permissible","sidee","action",59.5,"harm","notImplied","robot","humanoid",-0.536569387895896,NA,-0.118018243476352,"blame",-0.36311810208602,0.0050136614352174
"sundvall2023_s4.2",22,43,68,296,61.2,38.2,11.8,403,5.31017369727047,1.06764758361036,NA,NA,408,5.6985294117647,1.06936238740417,NA,NA,"permissible","continuous","permissible","sidee","action",59.5,"harm","notImplied","robot","humanoid",-0.551744604203781,NA,-0.118018243476352,"blame",-0.36311810208602,0.0050136614352174
"sundvall2023_s4.2",22,43,68,297,61.2,38.2,11.8,403,5.31017369727047,1.06764758361036,NA,NA,408,5.6985294117647,1.06936238740417,NA,NA,"permissible","continuous","permissible","sidee","action",59.5,"harm","notImplied","robot","humanoid",-0.536569387895896,NA,0.249992048570745,"punishment",-0.36311810208602,0.0050136614352174
"sundvall2023_s4.2",22,43,68,298,61.2,38.2,11.8,403,5.31017369727047,1.06764758361036,NA,NA,408,5.6985294117647,1.06936238740417,NA,NA,"permissible","continuous","permissible","sidee","action",59.5,"harm","notImplied","robot","humanoid",-0.551744604203781,NA,0.249992048570745,"punishment",-0.36311810208602,0.0050136614352174
"sundvall2023_s4.2",22,43,68,299,61.2,38.2,11.8,403,5.31017369727047,1.06764758361036,NA,NA,408,5.6985294117647,1.06936238740417,NA,NA,"permissible","continuous","permissible","sidee","action",59.5,"harm","notImplied","robot","humanoid",-0.536569387895896,NA,-0.649815545100389,"praise",-0.36311810208602,0.0050136614352174
"sundvall2023_s4.2",22,43,68,300,61.2,38.2,11.8,403,5.31017369727047,1.06764758361036,NA,NA,408,5.6985294117647,1.06936238740417,NA,NA,"permissible","continuous","permissible","sidee","action",59.5,"harm","notImplied","robot","humanoid",-0.551744604203781,NA,-0.649815545100389,"praise",-0.36311810208602,0.0050136614352174
"sundvall2023_s5",22,44,69,301,54.5,41.54,13.88,454,5.1784140969163,1.02834921846663,NA,NA,461,5.45010845986985,1.04865596648137,NA,NA,"acceptable","continuous","acceptable","sidee","action",83.5,"harm","notImplied","robot","humanoid",-0.695144834811276,NA,0.24430732523434,"blame",-0.26137420102488,0.00440917197475912
"sundvall2023_s5",22,44,69,302,54.5,41.54,13.88,454,5.1784140969163,1.02834921846663,NA,NA,461,5.45010845986985,1.04865596648137,NA,NA,"acceptable","continuous","acceptable","sidee","action",83.5,"harm","notImplied","robot","humanoid",-0.72786967409328,NA,0.24430732523434,"blame",-0.26137420102488,0.00440917197475912
"sundvall2023_s5",22,44,69,303,54.5,41.54,13.88,454,5.1784140969163,1.02834921846663,NA,NA,461,5.45010845986985,1.04865596648137,NA,NA,"acceptable","continuous","acceptable","sidee","action",83.5,"harm","notImplied","robot","humanoid",-0.695144834811276,NA,0.227616347108451,"punishment",-0.26137420102488,0.00440917197475912
"sundvall2023_s5",22,44,69,304,54.5,41.54,13.88,454,5.1784140969163,1.02834921846663,NA,NA,461,5.45010845986985,1.04865596648137,NA,NA,"acceptable","continuous","acceptable","sidee","action",83.5,"harm","notImplied","robot","humanoid",-0.72786967409328,NA,0.227616347108451,"punishment",-0.26137420102488,0.00440917197475912
"sundvall2023_s5",22,44,69,305,54.5,41.54,13.88,454,5.1784140969163,1.02834921846663,NA,NA,461,5.45010845986985,1.04865596648137,NA,NA,"acceptable","continuous","acceptable","sidee","action",83.5,"harm","notImplied","robot","humanoid",-0.695144834811276,NA,-0.598903126673201,"praise",-0.26137420102488,0.00440917197475912
"sundvall2023_s5",22,44,69,306,54.5,41.54,13.88,454,5.1784140969163,1.02834921846663,NA,NA,461,5.45010845986985,1.04865596648137,NA,NA,"acceptable","continuous","acceptable","sidee","action",83.5,"harm","notImplied","robot","humanoid",-0.72786967409328,NA,-0.598903126673201,"praise",-0.26137420102488,0.00440917197475912
"sundvall2023_s5",22,44,69,307,54.5,41.54,13.88,454,5.1784140969163,1.02834921846663,NA,NA,461,5.45010845986985,1.04865596648137,NA,NA,"acceptable","continuous","acceptable","sidee","action",83.5,"harm","notImplied","robot","humanoid",-0.695144834811276,NA,0.24430732523434,"blame",-0.26137420102488,0.00440917197475912
"sundvall2023_s5",22,44,69,308,54.5,41.54,13.88,454,5.1784140969163,1.02834921846663,NA,NA,461,5.45010845986985,1.04865596648137,NA,NA,"acceptable","continuous","acceptable","sidee","action",83.5,"harm","notImplied","robot","humanoid",-0.72786967409328,NA,0.24430732523434,"blame",-0.26137420102488,0.00440917197475912
"sundvall2023_s5",22,44,69,309,54.5,41.54,13.88,454,5.1784140969163,1.02834921846663,NA,NA,461,5.45010845986985,1.04865596648137,NA,NA,"acceptable","continuous","acceptable","sidee","action",83.5,"harm","notImplied","robot","humanoid",-0.695144834811276,NA,0.227616347108451,"punishment",-0.26137420102488,0.00440917197475912
"sundvall2023_s5",22,44,69,310,54.5,41.54,13.88,454,5.1784140969163,1.02834921846663,NA,NA,461,5.45010845986985,1.04865596648137,NA,NA,"acceptable","continuous","acceptable","sidee","action",83.5,"harm","notImplied","robot","humanoid",-0.72786967409328,NA,0.227616347108451,"punishment",-0.26137420102488,0.00440917197475912
"sundvall2023_s5",22,44,69,311,54.5,41.54,13.88,454,5.1784140969163,1.02834921846663,NA,NA,461,5.45010845986985,1.04865596648137,NA,NA,"acceptable","continuous","acceptable","sidee","action",83.5,"harm","notImplied","robot","humanoid",-0.695144834811276,NA,-0.598903126673201,"praise",-0.26137420102488,0.00440917197475912
"sundvall2023_s5",22,44,69,312,54.5,41.54,13.88,454,5.1784140969163,1.02834921846663,NA,NA,461,5.45010845986985,1.04865596648137,NA,NA,"acceptable","continuous","acceptable","sidee","action",83.5,"harm","notImplied","robot","humanoid",-0.72786967409328,NA,-0.598903126673201,"praise",-0.26137420102488,0.00440917197475912
"sundvall2023_s5",22,44,69,313,54.5,41.54,13.88,454,5.25440528634361,1.17822985182211,NA,NA,461,5.55639913232104,1.16938633345392,NA,NA,"wrong","continuous","wrong","sidee","action",83.5,"harm","notImplied","robot","humanoid",-0.695144834811276,NA,0.24430732523434,"blame",-0.257071206652139,0.00440795292138655
"sundvall2023_s5",22,44,69,314,54.5,41.54,13.88,454,5.25440528634361,1.17822985182211,NA,NA,461,5.55639913232104,1.16938633345392,NA,NA,"wrong","continuous","wrong","sidee","action",83.5,"harm","notImplied","robot","humanoid",-0.72786967409328,NA,0.24430732523434,"blame",-0.257071206652139,0.00440795292138655
"sundvall2023_s5",22,44,69,315,54.5,41.54,13.88,454,5.25440528634361,1.17822985182211,NA,NA,461,5.55639913232104,1.16938633345392,NA,NA,"wrong","continuous","wrong","sidee","action",83.5,"harm","notImplied","robot","humanoid",-0.695144834811276,NA,0.227616347108451,"punishment",-0.257071206652139,0.00440795292138655
"sundvall2023_s5",22,44,69,316,54.5,41.54,13.88,454,5.25440528634361,1.17822985182211,NA,NA,461,5.55639913232104,1.16938633345392,NA,NA,"wrong","continuous","wrong","sidee","action",83.5,"harm","notImplied","robot","humanoid",-0.72786967409328,NA,0.227616347108451,"punishment",-0.257071206652139,0.00440795292138655
"sundvall2023_s5",22,44,69,317,54.5,41.54,13.88,454,5.25440528634361,1.17822985182211,NA,NA,461,5.55639913232104,1.16938633345392,NA,NA,"wrong","continuous","wrong","sidee","action",83.5,"harm","notImplied","robot","humanoid",-0.695144834811276,NA,-0.598903126673201,"praise",-0.257071206652139,0.00440795292138655
"sundvall2023_s5",22,44,69,318,54.5,41.54,13.88,454,5.25440528634361,1.17822985182211,NA,NA,461,5.55639913232104,1.16938633345392,NA,NA,"wrong","continuous","wrong","sidee","action",83.5,"harm","notImplied","robot","humanoid",-0.72786967409328,NA,-0.598903126673201,"praise",-0.257071206652139,0.00440795292138655
"sundvall2023_s5",22,44,69,319,54.5,41.54,13.88,454,5.25440528634361,1.17822985182211,NA,NA,461,5.55639913232104,1.16938633345392,NA,NA,"wrong","continuous","wrong","sidee","action",83.5,"harm","notImplied","robot","humanoid",-0.695144834811276,NA,0.24430732523434,"blame",-0.257071206652139,0.00440795292138655
"sundvall2023_s5",22,44,69,320,54.5,41.54,13.88,454,5.25440528634361,1.17822985182211,NA,NA,461,5.55639913232104,1.16938633345392,NA,NA,"wrong","continuous","wrong","sidee","action",83.5,"harm","notImplied","robot","humanoid",-0.72786967409328,NA,0.24430732523434,"blame",-0.257071206652139,0.00440795292138655
"sundvall2023_s5",22,44,69,321,54.5,41.54,13.88,454,5.25440528634361,1.17822985182211,NA,NA,461,5.55639913232104,1.16938633345392,NA,NA,"wrong","continuous","wrong","sidee","action",83.5,"harm","notImplied","robot","humanoid",-0.695144834811276,NA,0.227616347108451,"punishment",-0.257071206652139,0.00440795292138655
"sundvall2023_s5",22,44,69,322,54.5,41.54,13.88,454,5.25440528634361,1.17822985182211,NA,NA,461,5.55639913232104,1.16938633345392,NA,NA,"wrong","continuous","wrong","sidee","action",83.5,"harm","notImplied","robot","humanoid",-0.72786967409328,NA,0.227616347108451,"punishment",-0.257071206652139,0.00440795292138655
"sundvall2023_s5",22,44,69,323,54.5,41.54,13.88,454,5.25440528634361,1.17822985182211,NA,NA,461,5.55639913232104,1.16938633345392,NA,NA,"wrong","continuous","wrong","sidee","action",83.5,"harm","notImplied","robot","humanoid",-0.695144834811276,NA,-0.598903126673201,"praise",-0.257071206652139,0.00440795292138655
"sundvall2023_s5",22,44,69,324,54.5,41.54,13.88,454,5.25440528634361,1.17822985182211,NA,NA,461,5.55639913232104,1.16938633345392,NA,NA,"wrong","continuous","wrong","sidee","action",83.5,"harm","notImplied","robot","humanoid",-0.72786967409328,NA,-0.598903126673201,"praise",-0.257071206652139,0.00440795292138655
"sundvall2023_s5",22,44,69,325,54.5,41.54,13.88,454,5.30066079295154,1.0623080808485,NA,NA,461,5.53362255965293,1.08520570112344,NA,NA,"permissible","continuous","permissible","sidee","action",83.5,"harm","notImplied","robot","humanoid",-0.695144834811276,NA,0.24430732523434,"blame",-0.21675118782779,0.00439751328867353
"sundvall2023_s5",22,44,69,326,54.5,41.54,13.88,454,5.30066079295154,1.0623080808485,NA,NA,461,5.53362255965293,1.08520570112344,NA,NA,"permissible","continuous","permissible","sidee","action",83.5,"harm","notImplied","robot","humanoid",-0.72786967409328,NA,0.24430732523434,"blame",-0.21675118782779,0.00439751328867353
"sundvall2023_s5",22,44,69,327,54.5,41.54,13.88,454,5.30066079295154,1.0623080808485,NA,NA,461,5.53362255965293,1.08520570112344,NA,NA,"permissible","continuous","permissible","sidee","action",83.5,"harm","notImplied","robot","humanoid",-0.695144834811276,NA,0.227616347108451,"punishment",-0.21675118782779,0.00439751328867353
"sundvall2023_s5",22,44,69,328,54.5,41.54,13.88,454,5.30066079295154,1.0623080808485,NA,NA,461,5.53362255965293,1.08520570112344,NA,NA,"permissible","continuous","permissible","sidee","action",83.5,"harm","notImplied","robot","humanoid",-0.72786967409328,NA,0.227616347108451,"punishment",-0.21675118782779,0.00439751328867353
"sundvall2023_s5",22,44,69,329,54.5,41.54,13.88,454,5.30066079295154,1.0623080808485,NA,NA,461,5.53362255965293,1.08520570112344,NA,NA,"permissible","continuous","permissible","sidee","action",83.5,"harm","notImplied","robot","humanoid",-0.695144834811276,NA,-0.598903126673201,"praise",-0.21675118782779,0.00439751328867353
"sundvall2023_s5",22,44,69,330,54.5,41.54,13.88,454,5.30066079295154,1.0623080808485,NA,NA,461,5.53362255965293,1.08520570112344,NA,NA,"permissible","continuous","permissible","sidee","action",83.5,"harm","notImplied","robot","humanoid",-0.72786967409328,NA,-0.598903126673201,"praise",-0.21675118782779,0.00439751328867353
"sundvall2023_s5",22,44,69,331,54.5,41.54,13.88,454,5.30066079295154,1.0623080808485,NA,NA,461,5.53362255965293,1.08520570112344,NA,NA,"permissible","continuous","permissible","sidee","action",83.5,"harm","notImplied","robot","humanoid",-0.695144834811276,NA,0.24430732523434,"blame",-0.21675118782779,0.00439751328867353
"sundvall2023_s5",22,44,69,332,54.5,41.54,13.88,454,5.30066079295154,1.0623080808485,NA,NA,461,5.53362255965293,1.08520570112344,NA,NA,"permissible","continuous","permissible","sidee","action",83.5,"harm","notImplied","robot","humanoid",-0.72786967409328,NA,0.24430732523434,"blame",-0.21675118782779,0.00439751328867353
"sundvall2023_s5",22,44,69,333,54.5,41.54,13.88,454,5.30066079295154,1.0623080808485,NA,NA,461,5.53362255965293,1.08520570112344,NA,NA,"permissible","continuous","permissible","sidee","action",83.5,"harm","notImplied","robot","humanoid",-0.695144834811276,NA,0.227616347108451,"punishment",-0.21675118782779,0.00439751328867353
"sundvall2023_s5",22,44,69,334,54.5,41.54,13.88,454,5.30066079295154,1.0623080808485,NA,NA,461,5.53362255965293,1.08520570112344,NA,NA,"permissible","continuous","permissible","sidee","action",83.5,"harm","notImplied","robot","humanoid",-0.72786967409328,NA,0.227616347108451,"punishment",-0.21675118782779,0.00439751328867353
"sundvall2023_s5",22,44,69,335,54.5,41.54,13.88,454,5.30066079295154,1.0623080808485,NA,NA,461,5.53362255965293,1.08520570112344,NA,NA,"permissible","continuous","permissible","sidee","action",83.5,"harm","notImplied","robot","humanoid",-0.695144834811276,NA,-0.598903126673201,"praise",-0.21675118782779,0.00439751328867353
"sundvall2023_s5",22,44,69,336,54.5,41.54,13.88,454,5.30066079295154,1.0623080808485,NA,NA,461,5.53362255965293,1.08520570112344,NA,NA,"permissible","continuous","permissible","sidee","action",83.5,"harm","notImplied","robot","humanoid",-0.72786967409328,NA,-0.598903126673201,"praise",-0.21675118782779,0.00439751328867353
